date,settlement,expiry_date,days_to_expiry,open_interest,total_volume
2016-01-29,1.3107999563217163,2016-08-31,215,22229.0,4524
2016-02-01,1.268100023269653,2016-08-31,212,22946.0,3310
2016-02-02,1.2109999656677246,2016-08-31,211,24263.0,15666
2016-02-03,1.228600025177002,2016-08-31,210,25477.0,18230
2016-02-04,1.2372000217437744,2016-08-31,209,25663.0,6679
2016-02-05,1.2105000019073486,2016-08-31,208,26338.0,9742
2016-02-08,1.1777000427246094,2016-08-31,205,26639.0,8883
2016-02-09,1.1174999475479126,2016-08-31,204,26279.0,12576
2016-02-10,1.1461999416351318,2016-08-31,203,26406.0,12843
2016-02-11,1.147699952125549,2016-08-31,202,26475.0,7078
2016-02-12,1.2410999536514282,2016-08-31,201,25775.0,9342
2016-02-16,1.188599944114685,2016-08-31,197,26605.0,7158
2016-02-17,1.2388999462127686,2016-08-31,196,27538.0,10200
2016-02-18,1.2211999893188477,2016-08-31,195,27983.0,7965
2016-02-19,1.2038999795913696,2016-08-31,194,28055.0,4769
2016-02-22,1.2474000453948977,2016-08-31,191,28409.0,4714
2016-02-23,1.2170000076293943,2016-08-31,190,29481.0,6501
2016-02-24,1.263100028038025,2016-08-31,189,30299.0,10443
2016-02-25,1.2913999557495115,2016-08-31,188,30205.0,13569
2016-02-26,1.2799999713897705,2016-08-31,187,31002.0,9090
2016-02-29,1.3086999654769895,2016-08-31,184,31945.0,4968
2016-03-01,1.3040000200271606,2016-08-31,183,33302.0,10034
2016-03-02,1.3166999816894531,2016-08-31,182,33585.0,12324
2016-03-03,1.3167999982833862,2016-08-31,181,35076.0,10113
2016-03-04,1.3518999814987185,2016-08-31,180,34731.0,9110
2016-03-07,1.409600019454956,2016-08-31,177,35567.0,8406
2016-03-08,1.3967000246047974,2016-08-31,176,38891.0,13946
2016-03-09,1.450700044631958,2016-08-31,175,38523.0,18318
2016-03-10,1.4283000230789185,2016-08-31,174,39801.0,10558
2016-03-11,1.434000015258789,2016-08-31,173,40498.0,5733
2016-03-14,1.4091999530792236,2016-08-31,170,40148.0,4576
2016-03-15,1.3911999464035034,2016-08-31,169,39848.0,4202
2016-03-16,1.4151999950408936,2016-08-31,168,39488.0,7279
2016-03-17,1.4357999563217163,2016-08-31,167,39212.0,6910
2016-03-18,1.4208999872207642,2016-08-31,166,38769.0,6274
