date,settlement,expiry_date,days_to_expiry,open_interest,total_volume
2015-01-02,1.43340003490448,2015-01-30,28,92307.0,42774
2015-01-05,1.3813999891281128,2015-01-30,25,90924.0,46187
2015-01-06,1.354300022125244,2015-01-30,24,91902.0,61161
2015-01-07,1.3375999927520752,2015-01-30,23,90827.0,56396
2015-01-08,1.34089994430542,2015-01-30,22,86274.0,62629
2015-01-09,1.323199987411499,2015-01-30,21,78490.0,63319
2015-01-12,1.274500012397766,2015-01-30,18,74825.0,54023
2015-01-13,1.2684999704360962,2015-01-30,17,71455.0,57698
2015-01-14,1.3507000207901,2015-01-30,16,66464.0,62563
2015-01-15,1.299399971961975,2015-01-30,15,56279.0,64790
2015-01-16,1.3588000535964966,2015-01-30,14,49098.0,51855
2015-01-20,1.312800049781799,2015-01-30,10,43039.0,39075
2015-01-21,1.3255000114440918,2015-01-30,9,35811.0,36529
2015-01-22,1.3308000564575195,2015-01-30,8,33160.0,29920
2015-01-23,1.3479000329971311,2015-01-30,7,28517.0,24178
2015-01-26,1.3166999816894531,2015-01-30,4,22803.0,24672
2015-01-27,1.350100040435791,2015-01-30,3,17317.0,16650
2015-01-28,1.3450000286102295,2015-01-30,2,10810.0,25256
2015-01-29,1.353700041770935,2015-01-30,1,4616.0,19502
2015-01-30,1.4151999950408936,2015-01-30,0,1455.0,6252
