date,settlement,expiry_date,days_to_expiry,open_interest,total_volume
2021-07-26,2.031899929046631,2022-02-28,217,11526.0,942
2021-07-27,2.031899929046631,2022-02-28,216,11753.0,1978
2021-07-28,2.0443999767303467,2022-02-28,215,11708.0,1205
2021-07-29,2.078200101852417,2022-02-28,214,12222.0,1507
2021-07-30,2.08489990234375,2022-02-28,213,12102.0,1214
2021-08-02,2.026400089263916,2022-02-28,210,12562.0,2046
2021-08-03,2.0232999324798584,2022-02-28,209,12432.0,1173
2021-08-04,1.990599989891052,2022-02-28,208,12364.0,2789
2021-08-05,2.019700050354004,2022-02-28,207,12436.0,2039
2021-08-06,2.0027999877929688,2022-02-28,206,12505.0,1890
2021-08-09,1.96589994430542,2022-02-28,203,12487.0,2521
2021-08-10,2.001199960708618,2022-02-28,202,12288.0,1299
2021-08-11,2.0283000469207764,2022-02-28,201,12223.0,2936
2021-08-12,2.0176000595092773,2022-02-28,200,12644.0,2892
2021-08-13,2.0023999214172363,2022-02-28,199,12842.0,1788
2021-08-16,1.9656000137329104,2022-02-28,196,13037.0,2415
2021-08-17,1.9479000568389893,2022-02-28,195,13137.0,1871
2021-08-18,1.9259999990463257,2022-02-28,194,13204.0,2788
2021-08-19,1.8698999881744385,2022-02-28,193,13983.0,3548
2021-08-20,1.8063000440597528,2022-02-28,192,13711.0,3818
2021-08-23,1.89520001411438,2022-02-28,189,13952.0,2264
2021-08-24,1.960100054740905,2022-02-28,188,13703.0,1911
2021-08-25,2.0104000568389893,2022-02-28,187,13499.0,3137
2021-08-26,1.9661999940872192,2022-02-28,186,13884.0,2552
2021-08-27,1.9937000274658203,2022-02-28,185,14055.0,1943
2021-08-30,2.0143001079559326,2022-02-28,182,14248.0,3085
2021-08-31,2.009999990463257,2022-02-28,181,14169.0,3330
2021-09-01,2.005100011825561,2022-02-28,180,14569.0,3190
2021-09-02,2.0385000705718994,2022-02-28,179,14415.0,3466
2021-09-03,2.033900022506714,2022-02-28,178,14653.0,2638
2021-09-07,2.0099000930786133,2022-02-28,174,14891.0,2643
2021-09-08,2.024899959564209,2022-02-28,173,15031.0,4670
2021-09-09,1.9946999549865725,2022-02-28,172,14965.0,3910
2021-09-10,2.035799980163574,2022-02-28,171,14885.0,4067
2021-09-13,2.0457000732421875,2022-02-28,168,15023.0,3649
2021-09-14,2.050100088119507,2022-02-28,167,15494.0,4370
2021-09-15,2.0806000232696533,2022-02-28,166,15918.0,3277
2021-09-16,2.071700096130371,2022-02-28,165,16191.0,2756
2021-09-17,2.058000087738037,2022-02-28,164,16302.0,2987
2021-09-20,2.00600004196167,2022-02-28,161,16367.0,3047
2021-09-21,2.014899969100952,2022-02-28,160,15931.0,4306
2021-09-22,2.0425000190734863,2022-02-28,159,16273.0,3029
2021-09-23,2.074399948120117,2022-02-28,158,16816.0,5712
2021-09-24,2.085400104522705,2022-02-28,157,17155.0,3254
2021-09-27,2.1191999912261963,2022-02-28,154,17427.0,4915
2021-09-28,2.106100082397461,2022-02-28,153,17701.0,4132
2021-09-29,2.125699996948242,2022-02-28,152,17817.0,4538
2021-09-30,2.142400026321411,2022-02-28,151,17961.0,8969
2021-10-01,2.192199945449829,2022-02-28,150,18199.0,5999
2021-10-04,2.244499921798706,2022-02-28,147,18408.0,4650
2021-10-06,2.2418999671936035,2022-02-28,145,19637.0,8505
2021-10-07,2.2627999782562256,2022-02-28,144,20592.0,8306
2021-10-08,2.280100107192993,2022-02-28,143,20929.0,8463
2021-10-11,2.296999931335449,2022-02-28,140,20933.0,7244
2021-10-12,2.2988998889923096,2022-02-28,139,20660.0,7661
2021-10-13,2.312299966812134,2022-02-28,138,21171.0,9746
2021-10-14,2.3392999172210693,2022-02-28,137,22573.0,11863
2021-10-15,2.371400117874145,2022-02-28,136,23168.0,11015
2021-10-18,2.36080002784729,2022-02-28,133,23577.0,9166
2021-10-19,2.366499900817871,2022-02-28,132,23677.0,12692
2021-10-20,2.3933000564575195,2022-02-28,131,24265.0,15001
2021-10-21,2.3603999614715576,2022-02-28,130,25417.0,8710
2021-10-22,2.354199886322021,2022-02-28,129,26447.0,7493
2021-10-25,2.3703999519348145,2022-02-28,126,27901.0,9950
2021-10-26,2.3777999877929688,2022-02-28,125,28057.0,7578
2021-10-27,2.3203001022338867,2022-02-28,124,28546.0,12287
2021-10-28,2.296299934387207,2022-02-28,123,28570.0,7699
2021-10-29,2.2939000129699707,2022-02-28,122,29812.0,9652
2021-11-01,2.3208999633789062,2022-02-28,119,30027.0,14142
2021-11-02,2.335900068283081,2022-02-28,118,32337.0,19851
2021-11-03,2.255599975585937,2022-02-28,117,33132.0,16363
2021-11-04,2.222399950027466,2022-02-28,116,31022.0,21204
2021-11-05,2.2616000175476074,2022-02-28,115,29077.0,14363
2021-11-08,2.2679998874664307,2022-02-28,112,27954.0,11168
2021-11-09,2.3143999576568604,2022-02-28,111,28193.0,13477
2021-11-10,2.251300096511841,2022-02-28,110,26973.0,17599
