date,settlement,expiry_date,days_to_expiry,open_interest,total_volume
2018-09-25,2.240999937057495,2019-04-30,217,10518.0,1716
2018-09-26,2.2295000553131104,2019-04-30,216,10518.0,1465
2018-09-27,2.248699903488159,2019-04-30,215,10546.0,822
2018-09-28,2.2730000019073486,2019-04-30,214,10880.0,2401
2018-10-01,2.325599908828736,2019-04-30,211,11737.0,4125
2018-10-02,2.3232998847961426,2019-04-30,210,12156.0,4932
2018-10-03,2.343899965286255,2019-04-30,209,13284.0,3378
2018-10-04,2.3060998916625977,2019-04-30,208,13354.0,2539
2018-10-05,2.299999952316284,2019-04-30,207,13631.0,6780
2018-10-08,2.298500061035156,2019-04-30,204,14033.0,7524
2018-10-09,2.302299976348877,2019-04-30,203,14578.0,10289
2018-10-10,2.25440001487732,2019-04-30,202,14672.0,11231
2018-10-11,2.1698999404907227,2019-04-30,201,16171.0,10184
2018-10-12,2.172600030899048,2019-04-30,200,15985.0,3053
2018-10-15,2.1730000972747803,2019-04-30,197,16461.0,2846
2018-10-16,2.1963999271392822,2019-04-30,196,17155.0,3545
2018-10-17,2.150700092315674,2019-04-30,195,17663.0,3376
2018-10-18,2.1275999546051025,2019-04-30,194,18262.0,3240
2018-10-19,2.144700050354004,2019-04-30,193,19170.0,3812
2018-10-22,2.1445000171661377,2019-04-30,190,19830.0,4365
2018-10-23,2.0715999603271484,2019-04-30,189,20708.0,4952
2018-10-24,2.061100006103516,2019-04-30,188,21642.0,5475
2018-10-25,2.058000087738037,2019-04-30,187,21729.0,4752
2018-10-26,2.0550999641418457,2019-04-30,186,21736.0,4245
2018-10-29,2.058000087738037,2019-04-30,183,21855.0,4587
2018-10-30,2.0353000164031982,2019-04-30,182,21897.0,5245
2018-10-31,1.997099995613098,2019-04-30,181,22802.0,7513
2018-11-01,1.957900047302246,2019-04-30,180,23589.0,10292
2018-11-02,1.9529000520706177,2019-04-30,179,23754.0,3748
2018-11-05,1.9422999620437624,2019-04-30,176,24059.0,3589
