date,settlement,expiry_date,days_to_expiry,open_interest,total_volume
2021-03-30,1.810099959373474,2021-10-29,213,11215.0,976
2021-03-31,1.7900999784469604,2021-10-29,212,11306.0,1103
2021-04-01,1.850100040435791,2021-10-29,211,11383.0,1444
2021-04-02,1.850100040435791,2021-10-29,210,11383.0,0
2021-04-05,1.7926000356674194,2021-10-29,207,11348.0,784
2021-04-06,1.8128000497817995,2021-10-29,206,11184.0,1295
2021-04-07,1.825600028038025,2021-10-29,205,11131.0,850
2021-04-08,1.8282999992370603,2021-10-29,204,11103.0,1458
2021-04-09,1.8276000022888184,2021-10-29,203,11195.0,1272
2021-04-12,1.8280999660491943,2021-10-29,200,11404.0,1387
2021-04-13,1.8365999460220337,2021-10-29,199,11558.0,1253
2021-04-14,1.9083000421524048,2021-10-29,198,11537.0,2161
2021-04-15,1.9151999950408936,2021-10-29,197,11625.0,2413
2021-04-16,1.912799954414368,2021-10-29,196,11759.0,1308
2021-04-19,1.9105000495910645,2021-10-29,193,12161.0,2020
2021-04-20,1.89900004863739,2021-10-29,192,12116.0,2197
2021-04-21,1.87310004234314,2021-10-29,191,12197.0,1138
2021-04-22,1.8801000118255613,2021-10-29,190,12270.0,1197
2021-04-23,1.892899990081787,2021-10-29,189,12346.0,1508
2021-04-26,1.896199941635132,2021-10-29,186,12509.0,1312
2021-04-27,1.9220999479293823,2021-10-29,185,12806.0,2482
2021-04-28,1.953199982643128,2021-10-29,184,13150.0,1675
2021-04-29,1.975299954414368,2021-10-29,183,13344.0,1847
2021-04-30,1.9355000257492063,2021-10-29,182,13489.0,1813
2021-05-03,1.9638999700546265,2021-10-29,179,13672.0,1835
2021-05-04,2.0088000297546387,2021-10-29,178,13963.0,4218
2021-05-05,2.011399984359741,2021-10-29,177,14313.0,3535
2021-05-06,1.999400019645691,2021-10-29,176,14379.0,1741
2021-05-07,2.01990008354187,2021-10-29,175,14577.0,3940
2021-05-10,2.024600028991699,2021-10-29,172,14561.0,5584
2021-05-11,2.0464000701904297,2021-10-29,171,14614.0,3115
