date,settlement,expiry_date,days_to_expiry,open_interest,total_volume
2016-05-31,1.5684000253677368,2016-12-30,213,17611.0,1205
2016-06-01,1.5686999559402466,2016-12-30,212,17701.0,2179
2016-06-02,1.5750999450683594,2016-12-30,211,17587.0,1900
2016-06-03,1.5585999488830566,2016-12-30,210,17525.0,1956
2016-06-06,1.57669997215271,2016-12-30,207,17501.0,1411
2016-06-07,1.608299970626831,2016-12-30,206,17773.0,2666
2016-06-08,1.632699966430664,2016-12-30,205,18112.0,5421
2016-06-09,1.6196000576019287,2016-12-30,204,17464.0,3556
2016-06-10,1.586899995803833,2016-12-30,203,17898.0,4558
2016-06-13,1.5875999927520752,2016-12-30,200,18084.0,2809
2016-06-14,1.5750999450683594,2016-12-30,199,17818.0,1418
2016-06-15,1.553699970245361,2016-12-30,198,19092.0,4323
2016-06-16,1.5044000148773191,2016-12-30,197,19162.0,2450
2016-06-17,1.5591000318527222,2016-12-30,196,19391.0,1443
2016-06-20,1.601199984550476,2016-12-30,193,19576.0,2300
2016-06-21,1.5963000059127808,2016-12-30,192,19846.0,1408
2016-06-22,1.5882999897003174,2016-12-30,191,20219.0,3461
2016-06-23,1.6087000370025637,2016-12-30,190,20310.0,2571
2016-06-24,1.5490000247955322,2016-12-30,189,20169.0,2914
2016-06-27,1.5197999477386477,2016-12-30,186,20315.0,1716
2016-06-28,1.5611000061035156,2016-12-30,185,20332.0,2365
2016-06-29,1.61899995803833,2016-12-30,184,20822.0,3888
2016-06-30,1.573799967765808,2016-12-30,183,21144.0,4713
2016-07-01,1.5982999801635742,2016-12-30,182,21515.0,2928
2016-07-05,1.5429999828338623,2016-12-30,178,21423.0,3941
2016-07-06,1.5681999921798706,2016-12-30,177,21383.0,2246
2016-07-07,1.513200044631958,2016-12-30,176,21758.0,3680
2016-07-08,1.519700050354004,2016-12-30,175,22118.0,2913
2016-07-11,1.5191999673843384,2016-12-30,172,22910.0,4573
2016-07-12,1.5662000179290771,2016-12-30,171,23781.0,4055
2016-07-13,1.4924999475479126,2016-12-30,170,23655.0,8266
2016-07-14,1.514799952507019,2016-12-30,169,23739.0,3999
2016-07-15,1.5113999843597412,2016-12-30,168,23816.0,5819
2016-07-18,1.4938000440597534,2016-12-30,165,23801.0,2252
2016-07-19,1.4967000484466553,2016-12-30,164,23270.0,4302
2016-07-20,1.5130000114440918,2016-12-30,163,23197.0,2963
2016-07-21,1.4830000400543213,2016-12-30,162,23968.0,3727
2016-07-22,1.466599941253662,2016-12-30,161,24903.0,4647
2016-07-25,1.4388999938964844,2016-12-30,158,25342.0,2743
2016-07-26,1.4377000331878662,2016-12-30,157,25749.0,3982
2016-07-27,1.4062000513076782,2016-12-30,156,25797.0,3024
2016-07-28,1.3840999603271484,2016-12-30,155,26101.0,3506
2016-07-29,1.3926000595092771,2016-12-30,154,27399.0,4216
2016-08-01,1.3460999727249146,2016-12-30,151,28104.0,6108
2016-08-02,1.3415000438690186,2016-12-30,150,28874.0,5039
2016-08-03,1.370100021362305,2016-12-30,149,29012.0,5158
2016-08-04,1.4019999504089355,2016-12-30,148,29152.0,3476
2016-08-05,1.3980000019073486,2016-12-30,147,30504.0,5659
2016-08-08,1.4256000518798828,2016-12-30,144,30696.0,4908
2016-08-09,1.4150999784469604,2016-12-30,143,31220.0,5234
2016-08-10,1.4012999534606934,2016-12-30,142,31311.0,7257
2016-08-11,1.4534000158309937,2016-12-30,141,32673.0,9839
2016-08-12,1.4768999814987185,2016-12-30,140,33600.0,6356
2016-08-15,1.517799973487854,2016-12-30,137,33470.0,5488
2016-08-16,1.5317000150680542,2016-12-30,136,34833.0,6922
2016-08-17,1.5556999444961548,2016-12-30,135,36183.0,6869
2016-08-18,1.5880000591278076,2016-12-30,134,36070.0,6030
2016-08-19,1.5872000455856323,2016-12-30,133,35878.0,4702
2016-08-22,1.5521999597549438,2016-12-30,130,36494.0,4993
2016-08-23,1.5647000074386597,2016-12-30,129,37477.0,7529
2016-08-24,1.5532000064849854,2016-12-30,128,38347.0,8634
2016-08-25,1.5667999982833862,2016-12-30,127,38255.0,5651
2016-08-26,1.5579999685287476,2016-12-30,126,38387.0,4302
2016-08-29,1.5470000505447388,2016-12-30,123,38455.0,5010
2016-08-30,1.531599998474121,2016-12-30,122,38193.0,3799
2016-08-31,1.4795000553131104,2016-12-30,121,36992.0,12616
2016-09-01,1.4357000589370728,2016-12-30,120,36943.0,13722
2016-09-02,1.4607000350952148,2016-12-30,119,36807.0,8459
2016-09-06,1.4634000062942505,2016-12-30,115,37074.0,8435
2016-09-07,1.4840999841690063,2016-12-30,114,36465.0,10117
2016-09-08,1.541599988937378,2016-12-30,113,37286.0,14419
2016-09-09,1.4917000532150269,2016-12-30,112,37075.0,12290
2016-09-12,1.5032000541687012,2016-12-30,109,38072.0,11001
2016-09-13,1.480299949645996,2016-12-30,108,38072.0,12033
2016-09-14,1.4390000104904177,2016-12-30,107,39849.0,17153
2016-09-15,1.4636000394821167,2016-12-30,106,41965.0,18926
2016-09-16,1.44350004196167,2016-12-30,105,43917.0,22214
2016-09-19,1.4392999410629272,2016-12-30,102,44450.0,22407
2016-09-20,1.4474999904632568,2016-12-30,101,45680.0,24056
2016-09-21,1.4716999530792236,2016-12-30,100,45106.0,12265
2016-09-22,1.4966000318527222,2016-12-30,99,45981.0,10698
2016-09-23,1.4450000524520874,2016-12-30,98,48042.0,15719
2016-09-26,1.4845000505447388,2016-12-30,95,48633.0,9814
2016-09-27,1.4428999423980713,2016-12-30,94,50268.0,11467
2016-09-28,1.5195000171661377,2016-12-30,93,51296.0,22451
2016-09-29,1.5432000160217283,2016-12-30,92,50620.0,12449
2016-09-30,1.5614999532699585,2016-12-30,91,51512.0,13113
2016-10-03,1.5776000022888184,2016-12-30,88,54458.0,17577
2016-10-04,1.579699993133545,2016-12-30,87,56854.0,15066
2016-10-05,1.608299970626831,2016-12-30,86,62679.0,33381
2016-10-06,1.6241999864578247,2016-12-30,85,62900.0,25233
2016-10-07,1.6109999418258667,2016-12-30,84,66040.0,27304
2016-10-10,1.643399953842163,2016-12-30,81,69800.0,25964
2016-10-11,1.624699950218201,2016-12-30,80,74991.0,33443
