date,settlement,expiry_date,days_to_expiry,open_interest,total_volume
2020-07-24,1.1793999671936035,2021-02-26,217,13931.0,632
2020-07-27,1.1770999431610107,2021-02-26,214,13998.0,748
2020-07-28,1.1682000160217283,2021-02-26,213,14149.0,891
2020-07-29,1.1632000207901,2021-02-26,212,14120.0,749
2020-07-30,1.1341999769210815,2021-02-26,211,14167.0,2194
2020-07-31,1.1324000358581543,2021-02-26,210,14787.0,2755
2020-08-03,1.1641000509262085,2021-02-26,207,15010.0,1718
2020-08-04,1.166800022125244,2021-02-26,206,15747.0,2936
2020-08-05,1.1791000366210938,2021-02-26,205,16761.0,3967
2020-08-06,1.185099959373474,2021-02-26,204,16875.0,856
2020-08-07,1.170199990272522,2021-02-26,203,16934.0,881
2020-08-10,1.1908999681472778,2021-02-26,200,16978.0,1015
2020-08-11,1.176800012588501,2021-02-26,199,17205.0,2510
2020-08-12,1.2067999839782717,2021-02-26,198,17153.0,2193
2020-08-13,1.1993000507354736,2021-02-26,197,17180.0,1063
2020-08-14,1.2086999416351318,2021-02-26,196,17031.0,3163
2020-08-17,1.228600025177002,2021-02-26,193,17234.0,1253
2020-08-18,1.236899971961975,2021-02-26,192,17541.0,2094
2020-08-19,1.2373000383377075,2021-02-26,191,18288.0,3394
2020-08-20,1.22979998588562,2021-02-26,190,18808.0,3366
2020-08-21,1.214900016784668,2021-02-26,189,19031.0,3724
2020-08-24,1.2407000064849854,2021-02-26,186,19519.0,3734
2020-08-25,1.2482999563217163,2021-02-26,185,19273.0,5401
2020-08-26,1.2486000061035156,2021-02-26,184,19472.0,1947
2020-08-27,1.2237999439239502,2021-02-26,183,19532.0,2713
2020-08-28,1.2424999475479126,2021-02-26,182,19469.0,2522
2020-08-31,1.2180999517440796,2021-02-26,179,19519.0,1287
2020-09-01,1.2299000024795532,2021-02-26,178,19755.0,2548
2020-09-02,1.2045999765396118,2021-02-26,177,20402.0,5982
2020-09-03,1.205199956893921,2021-02-26,176,20336.0,2791
2020-09-04,1.1797000169754028,2021-02-26,175,20631.0,2061
2020-09-08,1.1151000261306765,2021-02-26,171,20574.0,4161
2020-09-09,1.1396000385284424,2021-02-26,170,21565.0,5119
2020-09-10,1.1205999851226809,2021-02-26,169,22007.0,3247
2020-09-11,1.1160999536514282,2021-02-26,168,22560.0,3494
2020-09-14,1.1232999563217163,2021-02-26,165,23526.0,4079
2020-09-15,1.1469999551773071,2021-02-26,164,23959.0,3886
2020-09-16,1.1919000148773191,2021-02-26,163,23562.0,4486
2020-09-17,1.2203999757766724,2021-02-26,162,23327.0,5146
