date,settlement,expiry_date,days_to_expiry,open_interest,total_volume
2015-06-01,2.001300096511841,2015-12-31,213,11514.0,2465
2015-06-02,2.0239999294281006,2015-12-31,212,11261.0,2155
2015-06-03,1.9776999950408936,2015-12-31,211,11743.0,3309
2015-06-04,1.9294999837875368,2015-12-31,210,12303.0,4621
2015-06-05,1.958299994468689,2015-12-31,209,12107.0,3013
2015-06-08,1.9438999891281128,2015-12-31,206,12219.0,2973
2015-06-09,2.004499912261963,2015-12-31,205,12548.0,3348
2015-06-10,2.031100034713745,2015-12-31,204,12986.0,3454
2015-06-11,2.010999917984009,2015-12-31,203,13778.0,5175
2015-06-12,1.9808000326156616,2015-12-31,202,14152.0,2456
2015-06-15,1.9636000394821167,2015-12-31,199,14658.0,2014
2015-06-16,1.9714000225067136,2015-12-31,198,15432.0,3326
2015-06-17,1.989400029182434,2015-12-31,197,16312.0,3188
2015-06-18,1.995300054550171,2015-12-31,196,16554.0,2557
2015-06-19,1.955100059509277,2015-12-31,195,17077.0,1635
2015-06-22,1.9637000560760496,2015-12-31,192,17133.0,3664
2015-06-23,2.001699924468994,2015-12-31,191,17639.0,3607
2015-06-24,1.9713000059127808,2015-12-31,190,18215.0,3777
2015-06-25,1.9526000022888184,2015-12-31,189,18201.0,2029
2015-06-26,1.954200029373169,2015-12-31,188,18196.0,1937
2015-06-29,1.9318000078201287,2015-12-31,185,18597.0,2142
2015-06-30,1.971699953079224,2015-12-31,184,18959.0,3634
2015-07-01,1.922199964523316,2015-12-31,183,19193.0,3659
2015-07-02,1.92170000076294,2015-12-31,182,19390.0,2412
2015-07-06,1.79639995098114,2015-12-31,178,19601.0,5481
2015-07-07,1.8013999462127686,2015-12-31,177,19846.0,4079
2015-07-08,1.8006999492645264,2015-12-31,176,20251.0,3660
2015-07-09,1.826799988746643,2015-12-31,175,20459.0,3528
2015-07-10,1.8299000263214111,2015-12-31,174,21058.0,3885
2015-07-13,1.809999942779541,2015-12-31,171,21064.0,5038
2015-07-14,1.8198000192642207,2015-12-31,170,21548.0,5698
2015-07-15,1.7711999416351318,2015-12-31,169,23709.0,10325
2015-07-16,1.7652000188827517,2015-12-31,168,23873.0,6106
2015-07-17,1.7563999891281128,2015-12-31,167,23385.0,8119
2015-07-20,1.7458000183105469,2015-12-31,164,25028.0,7999
2015-07-21,1.7639000415802002,2015-12-31,163,26135.0,6258
2015-07-22,1.743399977684021,2015-12-31,162,27920.0,8430
2015-07-23,1.7281999588012695,2015-12-31,161,27977.0,4694
2015-07-24,1.704200029373169,2015-12-31,160,27856.0,6641
2015-07-27,1.678699970245361,2015-12-31,157,28048.0,5181
2015-07-28,1.6821000576019287,2015-12-31,156,28322.0,7326
2015-07-29,1.6833000183105469,2015-12-31,155,28736.0,4089
2015-07-30,1.6859999895095823,2015-12-31,154,28587.0,3250
2015-07-31,1.6632000207901,2015-12-31,153,28946.0,4360
2015-08-03,1.6079000234603882,2015-12-31,150,28763.0,4740
2015-08-04,1.623900055885315,2015-12-31,149,28817.0,4369
2015-08-05,1.6097999811172483,2015-12-31,148,30075.0,6629
2015-08-06,1.6132999658584597,2015-12-31,147,31734.0,10467
2015-08-07,1.6028000116348269,2015-12-31,146,32604.0,7170
