date,settlement,expiry_date,days_to_expiry,open_interest,total_volume
2020-06-01,1.166700005531311,2020-12-31,213,19697.0,3245
2020-06-02,1.218000054359436,2020-12-31,212,19552.0,3219
2020-06-03,1.2107000350952148,2020-12-31,211,19721.0,2671
2020-06-04,1.2192000150680542,2020-12-31,210,19779.0,2695
2020-06-05,1.2806999683380127,2020-12-31,209,19606.0,3204
2020-06-08,1.249400019645691,2020-12-31,206,19707.0,3051
2020-06-09,1.273300051689148,2020-12-31,205,19470.0,1893
2020-06-10,1.2821999788284302,2020-12-31,204,18830.0,3861
2020-06-11,1.2065999507904053,2020-12-31,203,18597.0,3300
2020-06-12,1.215399980545044,2020-12-31,202,18803.0,1686
2020-06-15,1.2412999868392944,2020-12-31,199,19423.0,2029
2020-06-16,1.2740999460220337,2020-12-31,198,19272.0,2840
2020-06-17,1.2700999975204468,2020-12-31,197,19454.0,2565
2020-06-18,1.2802000045776367,2020-12-31,196,19413.0,2585
2020-06-19,1.291700005531311,2020-12-31,195,18599.0,4567
2020-06-22,1.3114999532699585,2020-12-31,192,18410.0,2829
2020-06-23,1.3013999462127686,2020-12-31,191,18421.0,1775
2020-06-24,1.2551000118255615,2020-12-31,190,18184.0,2379
2020-06-25,1.2635999917984009,2020-12-31,189,18337.0,4442
2020-06-26,1.250499963760376,2020-12-31,188,18740.0,3207
2020-06-29,1.270900011062622,2020-12-31,185,18541.0,4199
2020-06-30,1.2660000324249268,2020-12-31,184,18527.0,1528
2020-07-01,1.274999976158142,2020-12-31,183,19130.0,6486
2020-07-02,1.2994999885559082,2020-12-31,182,18965.0,2793
2020-07-06,1.305799961090088,2020-12-31,178,19040.0,3346
2020-07-07,1.3069000244140625,2020-12-31,177,19108.0,2877
2020-07-08,1.305500030517578,2020-12-31,176,19491.0,3814
2020-07-09,1.2920000553131104,2020-12-31,175,19799.0,3428
2020-07-10,1.3042000532150269,2020-12-31,174,19647.0,2853
2020-07-13,1.28849995136261,2020-12-31,171,20283.0,3209
2020-07-14,1.2942999601364136,2020-12-31,170,20341.0,3436
2020-07-15,1.3106000423431396,2020-12-31,169,20207.0,2707
2020-07-16,1.2978999614715576,2020-12-31,168,20503.0,1948
2020-07-17,1.2907999753952026,2020-12-31,167,20957.0,1755
2020-07-20,1.3025000095367432,2020-12-31,164,21134.0,3425
2020-07-21,1.340000033378601,2020-12-31,163,21868.0,3394
2020-07-22,1.3348000049591064,2020-12-31,162,22002.0,3247
2020-07-23,1.3137999773025513,2020-12-31,161,22171.0,3184
2020-07-24,1.3170000314712524,2020-12-31,160,22528.0,2571
2020-07-27,1.3207999467849731,2020-12-31,157,22557.0,2723
2020-07-28,1.3116999864578247,2020-12-31,156,23015.0,2714
2020-07-29,1.3234000205993652,2020-12-31,155,23278.0,2060
2020-07-30,1.2878999710083008,2020-12-31,154,23475.0,5443
2020-07-31,1.292199969291687,2020-12-31,153,23659.0,3387
2020-08-03,1.3113000392913818,2020-12-31,150,23492.0,7009
2020-08-04,1.3282999992370603,2020-12-31,149,23753.0,5202
2020-08-05,1.3371000289916992,2020-12-31,148,24411.0,5720
2020-08-06,1.32669997215271,2020-12-31,147,25400.0,4457
2020-08-07,1.3021999597549438,2020-12-31,146,25372.0,3819
2020-08-10,1.320199966430664,2020-12-31,143,25740.0,3220
2020-08-11,1.3186999559402466,2020-12-31,142,26118.0,5097
2020-08-12,1.3384000062942505,2020-12-31,141,26651.0,8542
2020-08-13,1.3221999406814575,2020-12-31,140,27558.0,6586
2020-08-14,1.32260000705719,2020-12-31,139,27719.0,5862
2020-08-17,1.3274999856948853,2020-12-31,136,28072.0,4882
2020-08-18,1.3425999879837036,2020-12-31,135,27769.0,4031
2020-08-19,1.3325999975204468,2020-12-31,134,26855.0,5842
2020-08-20,1.323199987411499,2020-12-31,133,26623.0,6798
2020-08-21,1.291599988937378,2020-12-31,132,27173.0,6249
2020-08-24,1.319700002670288,2020-12-31,129,26660.0,6689
2020-08-25,1.3319000005722046,2020-12-31,128,27070.0,6268
2020-08-26,1.3193999528884888,2020-12-31,127,27274.0,5806
2020-08-27,1.2963000535964966,2020-12-31,126,27837.0,8271
2020-08-28,1.3051999807357788,2020-12-31,125,28539.0,6364
2020-08-31,1.2842999696731567,2020-12-31,122,28874.0,6153
2020-09-01,1.2932000160217283,2020-12-31,121,29499.0,9566
2020-09-02,1.253499984741211,2020-12-31,120,30132.0,9690
2020-09-03,1.2330000400543213,2020-12-31,119,31496.0,19126
2020-09-04,1.2116999626159668,2020-12-31,118,33296.0,18115
2020-09-08,1.1368999481201172,2020-12-31,114,34349.0,11498
2020-09-09,1.1622999906539917,2020-12-31,113,34861.0,15992
2020-09-10,1.1399999856948853,2020-12-31,112,34938.0,10578
2020-09-11,1.1444000005722046,2020-12-31,111,35534.0,8879
2020-09-14,1.1454999446868896,2020-12-31,108,34890.0,11612
2020-09-15,1.154099941253662,2020-12-31,107,35646.0,10379
2020-09-16,1.1740000247955322,2020-12-31,106,34346.0,15334
2020-09-17,1.21150004863739,2020-12-31,105,33349.0,11227
2020-09-18,1.2070000171661377,2020-12-31,104,33102.0,13714
2020-09-21,1.1572999954223633,2020-12-31,101,32306.0,11962
2020-09-22,1.1484999656677246,2020-12-31,100,32966.0,10532
2020-09-23,1.152999997138977,2020-12-31,99,34035.0,13463
2020-09-24,1.159600019454956,2020-12-31,98,35888.0,15533
2020-09-25,1.16349995136261,2020-12-31,97,37994.0,15941
2020-09-28,1.1759999990463257,2020-12-31,94,38222.0,12452
2020-09-29,1.147699952125549,2020-12-31,93,39334.0,19977
2020-09-30,1.180899977684021,2020-12-31,92,39373.0,21429
2020-10-01,1.1531000137329102,2020-12-31,91,40105.0,19008
2020-10-02,1.1122000217437744,2020-12-31,90,42039.0,23683
2020-10-05,1.160599946975708,2020-12-31,87,43271.0,24333
2020-10-06,1.2116999626159668,2020-12-31,86,44619.0,22159
2020-10-07,1.187000036239624,2020-12-31,85,45090.0,25816
2020-10-08,1.216599941253662,2020-12-31,84,46472.0,18588
2020-10-09,1.214400053024292,2020-12-31,83,48450.0,24614
2020-10-12,1.1793999671936035,2020-12-31,80,49552.0,14975
2020-10-13,1.1895999908447266,2020-12-31,79,50526.0,17691
2020-10-14,1.2106000185012815,2020-12-31,78,51641.0,18415
2020-10-15,1.205199956893921,2020-12-31,77,51930.0,23472
