date,settlement,expiry_date,days_to_expiry,open_interest,total_volume
2019-05-30,1.9493000507354736,2019-12-31,215,20474.0,2922
2019-05-31,1.87310004234314,2019-12-31,214,21847.0,5520
2019-06-03,1.84529995918274,2019-12-31,211,21563.0,4862
2019-06-04,1.8585000038146973,2019-12-31,210,21474.0,5654
2019-06-05,1.816400051116944,2019-12-31,209,21618.0,3774
2019-06-06,1.829699993133545,2019-12-31,208,22975.0,5516
2019-06-07,1.8667999505996704,2019-12-31,207,22569.0,3816
2019-06-10,1.8487000465393064,2019-12-31,204,22427.0,3059
2019-06-11,1.8629000186920168,2019-12-31,203,21579.0,6615
2019-06-12,1.820500016212464,2019-12-31,202,20973.0,4875
2019-06-13,1.8485000133514404,2019-12-31,201,21044.0,3036
2019-06-14,1.8651000261306765,2019-12-31,200,21367.0,2585
2019-06-17,1.840000033378601,2019-12-31,197,21774.0,2228
2019-06-18,1.868499994277954,2019-12-31,196,22054.0,1891
2019-06-19,1.8668999671936035,2019-12-31,195,21856.0,1890
2019-06-20,1.92579996585846,2019-12-31,194,22188.0,3151
2019-06-21,1.9488999843597408,2019-12-31,193,22403.0,7257
2019-06-24,1.9456000328063965,2019-12-31,190,22028.0,4209
2019-06-25,1.9571000337600708,2019-12-31,189,21931.0,5179
2019-06-26,1.9966000318527224,2019-12-31,188,23303.0,11701
2019-06-27,1.9845999479293823,2019-12-31,187,24164.0,5175
2019-06-28,1.9629000425338743,2019-12-31,186,24167.0,3068
2019-07-01,1.975100040435791,2019-12-31,183,25660.0,7322
2019-07-02,1.9112000465393064,2019-12-31,182,26573.0,3936
2019-07-03,1.9255000352859497,2019-12-31,181,27524.0,4940
2019-07-05,1.9292000532150269,2019-12-31,179,27520.0,1406
2019-07-08,1.9223999977111816,2019-12-31,176,27022.0,5318
2019-07-09,1.9349000453948968,2019-12-31,175,27023.0,3644
2019-07-10,2.0114998817443848,2019-12-31,174,26686.0,6988
2019-07-11,2.0011000633239746,2019-12-31,173,26909.0,9302
2019-07-12,2.000600099563598,2019-12-31,172,27903.0,5430
2019-07-15,1.9772000312805176,2019-12-31,169,28075.0,2805
2019-07-16,1.929800033569336,2019-12-31,168,28681.0,5847
2019-07-17,1.9155000448226929,2019-12-31,167,29554.0,4607
2019-07-18,1.883900046348572,2019-12-31,166,31422.0,6554
2019-07-19,1.908699989318848,2019-12-31,165,30689.0,5537
2019-07-22,1.920699954032898,2019-12-31,162,30642.0,3043
2019-07-23,1.9417999982833865,2019-12-31,161,31500.0,5613
2019-07-24,1.9296000003814693,2019-12-31,160,32257.0,5477
2019-07-25,1.9333000183105469,2019-12-31,159,32307.0,4806
2019-07-26,1.924999952316284,2019-12-31,158,33626.0,5962
2019-07-29,1.9327000379562376,2019-12-31,155,33774.0,3023
2019-07-30,1.962499976158142,2019-12-31,154,34073.0,8259
2019-07-31,1.979200005531311,2019-12-31,153,33458.0,8231
2019-08-01,1.8629000186920168,2019-12-31,152,35296.0,14249
2019-08-02,1.899899959564209,2019-12-31,151,35235.0,6568
2019-08-05,1.847000002861023,2019-12-31,148,36030.0,7802
2019-08-06,1.835199952125549,2019-12-31,147,37064.0,6026
2019-08-07,1.767300009727478,2019-12-31,146,38536.0,12170
2019-08-08,1.7905000448226929,2019-12-31,145,39528.0,6100
2019-08-09,1.822700023651123,2019-12-31,144,40874.0,6151
2019-08-12,1.8208999633789065,2019-12-31,141,41441.0,6094
2019-08-13,1.892199993133545,2019-12-31,140,41783.0,7592
2019-08-14,1.8585000038146973,2019-12-31,139,43222.0,9175
2019-08-15,1.8243000507354736,2019-12-31,138,43428.0,6939
2019-08-16,1.825899958610535,2019-12-31,137,43529.0,4978
2019-08-19,1.8446999788284304,2019-12-31,134,43743.0,4379
2019-08-20,1.8645000457763672,2019-12-31,133,43214.0,11437
2019-08-21,1.869500041007996,2019-12-31,132,43480.0,8083
2019-08-22,1.85510003566742,2019-12-31,131,44931.0,6221
2019-08-23,1.830999970436096,2019-12-31,130,45500.0,6577
2019-08-26,1.807600021362305,2019-12-31,127,45791.0,5212
2019-08-27,1.8280999660491943,2019-12-31,126,46149.0,10210
2019-08-28,1.859699964523316,2019-12-31,125,45914.0,16009
2019-08-29,1.872099995613098,2019-12-31,124,47002.0,10360
2019-08-30,1.8398000001907349,2019-12-31,123,47230.0,11213
2019-09-03,1.807600021362305,2019-12-31,119,49482.0,18674
2019-09-04,1.8805999755859373,2019-12-31,118,50662.0,15230
2019-09-05,1.888700008392334,2019-12-31,117,49299.0,17708
2019-09-06,1.9009000062942505,2019-12-31,116,48853.0,12205
2019-09-09,1.9283000230789185,2019-12-31,113,47227.0,14263
2019-09-10,1.930500030517578,2019-12-31,112,46221.0,11123
2019-09-11,1.899899959564209,2019-12-31,111,45380.0,12464
2019-09-12,1.8798999786376955,2019-12-31,110,44665.0,16522
2019-09-13,1.871399998664856,2019-12-31,109,43844.0,13430
2019-09-16,2.066400051116944,2019-12-31,106,41401.0,46498
2019-09-17,1.978600025177002,2019-12-31,105,41650.0,34460
2019-09-18,1.957800030708313,2019-12-31,104,43302.0,20732
2019-09-19,1.981099963188172,2019-12-31,103,42265.0,29087
2019-09-20,1.967100024223328,2019-12-31,102,42729.0,13604
2019-09-23,1.9782999753952024,2019-12-31,99,42747.0,12223
2019-09-24,1.946499943733216,2019-12-31,98,43488.0,18621
2019-09-25,1.9321999549865725,2019-12-31,97,44176.0,14420
2019-09-26,1.933899998664856,2019-12-31,96,44414.0,11520
2019-09-27,1.9175000190734863,2019-12-31,95,44747.0,23576
2019-09-30,1.8774000406265257,2019-12-31,92,45852.0,19656
2019-10-01,1.8765000104904173,2019-12-31,91,49545.0,27315
2019-10-02,1.851099967956543,2019-12-31,90,50277.0,22485
2019-10-03,1.850200057029724,2019-12-31,89,51781.0,34313
2019-10-04,1.8640999794006348,2019-12-31,88,54548.0,37950
2019-10-07,1.868899941444397,2019-12-31,85,54972.0,35332
2019-10-08,1.8727999925613403,2019-12-31,84,55586.0,40428
2019-10-09,1.87909996509552,2019-12-31,83,57717.0,46246
2019-10-10,1.8868000507354736,2019-12-31,82,62329.0,50298
2019-10-11,1.9258999824523928,2019-12-31,81,62867.0,39556
2019-10-14,1.894700050354004,2019-12-31,78,56137.0,65656
2019-10-15,1.8904000520706177,2019-12-31,77,57151.0,42355
2019-10-16,1.917099952697754,2019-12-31,76,64655.0,49476
2019-10-17,1.920699954032898,2019-12-31,75,68248.0,34884
2019-10-18,1.916300058364868,2019-12-31,74,71402.0,36239
2019-10-21,1.909199953079224,2019-12-31,71,73063.0,26563
2019-10-22,1.91729998588562,2019-12-31,70,72893.0,33445
2019-10-23,1.9422999620437624,2019-12-31,69,75156.0,58128
2019-10-24,1.964100003242493,2019-12-31,68,82295.0,59452
2019-10-25,1.962399959564209,2019-12-31,67,84274.0,36911
2019-10-28,1.9460999965667725,2019-12-31,64,85479.0,27797
2019-10-29,1.938099980354309,2019-12-31,63,87272.0,45706
2019-10-30,1.8949999809265137,2019-12-31,62,83490.0,46027
2019-10-31,1.868299961090088,2019-12-31,61,78965.0,55995
2019-11-01,1.9247000217437744,2019-12-31,60,77849.0,57918
2019-11-04,1.9335999488830569,2019-12-31,57,80315.0,49063
2019-11-05,1.95009994506836,2019-12-31,56,79964.0,38373
2019-11-06,1.920899987220764,2019-12-31,55,78773.0,41989
2019-11-07,1.9146000146865845,2019-12-31,54,80142.0,57439
2019-11-08,1.9132000207901,2019-12-31,53,82432.0,62478
2019-11-11,1.909199953079224,2019-12-31,50,86957.0,53685
2019-11-12,1.8950999975204468,2019-12-31,49,94065.0,62944
2019-11-13,1.909500002861023,2019-12-31,48,96241.0,71163
2019-11-14,1.914499998092652,2019-12-31,47,98037.0,37052
