date,settlement,expiry_date,days_to_expiry,open_interest,total_volume
2021-03-30,1.7441999912261963,2021-10-29,213,10948.0,1243
2021-03-31,1.7208000421524048,2021-10-29,212,10836.0,1061
2021-04-01,1.774799942970276,2021-10-29,211,11074.0,1930
2021-04-02,1.774799942970276,2021-10-29,210,11074.0,0
2021-04-05,1.7164000272750854,2021-10-29,207,10913.0,1312
2021-04-06,1.7311999797821045,2021-10-29,206,10950.0,2618
2021-04-07,1.7271000146865845,2021-10-29,205,10848.0,1629
2021-04-08,1.728700041770935,2021-10-29,204,11161.0,2704
2021-04-09,1.7276999950408936,2021-10-29,203,11618.0,2450
2021-04-12,1.7381999492645264,2021-10-29,200,11781.0,1467
2021-04-13,1.7477999925613403,2021-10-29,199,12004.0,1248
2021-04-14,1.8114999532699585,2021-10-29,198,12102.0,3220
2021-04-15,1.8116999864578247,2021-10-29,197,12156.0,3535
2021-04-16,1.803500056266785,2021-10-29,196,12180.0,1795
2021-04-19,1.8071999549865725,2021-10-29,193,12471.0,1666
2021-04-20,1.7927000522613523,2021-10-29,192,12583.0,1720
2021-04-21,1.7684999704360962,2021-10-29,191,13295.0,2702
2021-04-22,1.7654999494552612,2021-10-29,190,13567.0,1838
2021-04-23,1.789199948310852,2021-10-29,189,13622.0,1755
2021-04-26,1.7826000452041626,2021-10-29,186,13745.0,1033
2021-04-27,1.811599969863892,2021-10-29,185,13915.0,1139
2021-04-28,1.84089994430542,2021-10-29,184,13861.0,1571
2021-04-29,1.866099953651428,2021-10-29,183,14533.0,2498
2021-04-30,1.8342000246047967,2021-10-29,182,14081.0,3004
2021-05-03,1.8600000143051147,2021-10-29,179,14018.0,1874
2021-05-04,1.905400037765503,2021-10-29,178,13941.0,3311
2021-05-05,1.909500002861023,2021-10-29,177,13921.0,1922
2021-05-06,1.8874000310897827,2021-10-29,176,13861.0,1957
2021-05-07,1.9092999696731567,2021-10-29,175,14050.0,3682
2021-05-10,1.91760003566742,2021-10-29,172,14939.0,3726
2021-05-11,1.9270000457763672,2021-10-29,171,15339.0,3258
2021-05-12,1.946300029754639,2021-10-29,170,15841.0,3407
2021-05-13,1.8903000354766848,2021-10-29,169,16342.0,2671
2021-05-14,1.9210000038146973,2021-10-29,168,16219.0,3456
2021-05-17,1.949100017547608,2021-10-29,165,16252.0,3268
2021-05-18,1.9484000205993648,2021-10-29,164,16089.0,2690
2021-05-19,1.8954999446868896,2021-10-29,163,15748.0,2379
2021-05-20,1.850000023841858,2021-10-29,162,15652.0,2171
2021-05-21,1.8819999694824217,2021-10-29,161,16252.0,3923
2021-05-24,1.933500051498413,2021-10-29,158,16694.0,2668
2021-05-25,1.937199950218201,2021-10-29,157,17522.0,3955
2021-05-26,1.9544999599456787,2021-10-29,156,17935.0,2778
2021-05-27,1.962000012397766,2021-10-29,155,18718.0,3690
2021-05-28,1.9458999633789065,2021-10-29,154,18561.0,2781
2021-06-01,1.9852999448776243,2021-10-29,150,19130.0,3827
2021-06-02,2.012200117111206,2021-10-29,149,19519.0,7323
2021-06-03,2.0139000415802,2021-10-29,148,21000.0,5095
2021-06-04,2.028899908065796,2021-10-29,147,21767.0,4540
2021-06-07,2.0215001106262207,2021-10-29,144,22826.0,5540
2021-06-08,2.0441999435424805,2021-10-29,143,23316.0,5865
2021-06-09,2.032999992370605,2021-10-29,142,25104.0,8615
2021-06-10,2.04099988937378,2021-10-29,141,26748.0,6392
2021-06-11,2.0185999870300293,2021-10-29,140,26788.0,7544
2021-06-14,2.010200023651123,2021-10-29,137,27805.0,6416
2021-06-15,2.0123000144958496,2021-10-29,136,28123.0,4697
2021-06-16,2.0018999576568604,2021-10-29,135,28547.0,8407
2021-06-17,1.9771000146865845,2021-10-29,134,28563.0,6376
2021-06-18,2.0127999782562256,2021-10-29,133,28447.0,5029
2021-06-21,2.0415000915527344,2021-10-29,130,28321.0,3947
2021-06-22,2.062000036239624,2021-10-29,129,28051.0,5353
2021-06-23,2.091099977493286,2021-10-29,128,29208.0,10387
2021-06-24,2.094000101089477,2021-10-29,127,29729.0,7630
2021-06-25,2.0715999603271484,2021-10-29,126,29522.0,8851
2021-06-28,2.0390000343322754,2021-10-29,123,29902.0,5488
2021-06-29,2.0585999488830566,2021-10-29,122,29795.0,6362
2021-06-30,2.05870008468628,2021-10-29,121,29757.0,6710
2021-07-01,2.0878000259399414,2021-10-29,120,28774.0,12629
2021-07-02,2.1157000064849854,2021-10-29,119,28992.0,8148
2021-07-06,2.049599885940552,2021-10-29,115,28924.0,9437
2021-07-07,2.029099941253662,2021-10-29,114,28562.0,7039
2021-07-08,2.0641000270843506,2021-10-29,113,28358.0,11110
2021-07-09,2.1005001068115234,2021-10-29,112,28285.0,7481
2021-07-12,2.0899999141693115,2021-10-29,109,28782.0,6129
2021-07-13,2.12940001487732,2021-10-29,108,28766.0,8777
2021-07-14,2.095599889755249,2021-10-29,107,29835.0,11840
2021-07-15,2.058500051498413,2021-10-29,106,30454.0,9377
2021-07-16,2.061100006103516,2021-10-29,105,31513.0,10023
2021-07-19,1.919999957084656,2021-10-29,102,32615.0,12576
2021-07-20,1.937999963760376,2021-10-29,101,33120.0,12166
2021-07-21,2.0171000957489014,2021-10-29,100,32790.0,12670
2021-07-22,2.063199996948242,2021-10-29,99,31204.0,17122
2021-07-23,2.0739998817443848,2021-10-29,98,31542.0,11876
2021-07-26,2.085700035095215,2021-10-29,95,31812.0,12626
2021-07-27,2.0908000469207764,2021-10-29,94,32489.0,17270
2021-07-28,2.0978000164031982,2021-10-29,93,32980.0,16768
2021-07-29,2.1338000297546387,2021-10-29,92,33464.0,15688
2021-07-30,2.1415998935699463,2021-10-29,91,34535.0,14281
2021-08-02,2.0815999507904053,2021-10-29,88,35130.0,18760
2021-08-03,2.078399896621704,2021-10-29,87,37317.0,18201
2021-08-04,2.045799970626831,2021-10-29,86,39610.0,23084
2021-08-05,2.077199935913086,2021-10-29,85,40504.0,21393
2021-08-06,2.0557000637054443,2021-10-29,84,41246.0,28639
2021-08-09,2.0220000743865967,2021-10-29,81,42375.0,27052
2021-08-10,2.057300090789795,2021-10-29,80,42354.0,21958
2021-08-11,2.088599920272827,2021-10-29,79,44827.0,24632
2021-08-12,2.074399948120117,2021-10-29,78,47371.0,30567
2021-08-13,2.0564000606536865,2021-10-29,77,48344.0,28325
2021-08-16,2.0136001110076904,2021-10-29,74,48895.0,20413
2021-08-17,1.9912999868392944,2021-10-29,73,47952.0,32907
2021-08-18,1.96809995174408,2021-10-29,72,46064.0,36209
2021-08-19,1.9074000120162964,2021-10-29,71,45264.0,26975
2021-08-20,1.8424999713897705,2021-10-29,70,45436.0,32744
2021-08-23,1.9362000226974487,2021-10-29,67,46538.0,23704
2021-08-24,2.00600004196167,2021-10-29,66,47761.0,26239
2021-08-25,2.072000026702881,2021-10-29,65,49303.0,63688
2021-08-26,2.0209999084472656,2021-10-29,64,55257.0,76876
2021-08-27,2.0471999645233154,2021-10-29,63,60663.0,66335
2021-08-30,2.073699951171875,2021-10-29,60,64340.0,67324
2021-08-31,2.066400051116944,2021-10-29,59,65205.0,74125
2021-09-01,2.0517001152038574,2021-10-29,58,70176.0,71655
2021-09-02,2.094000101089477,2021-10-29,57,69838.0,66340
2021-09-03,2.086999893188477,2021-10-29,56,72845.0,49577
2021-09-07,2.0622000694274902,2021-10-29,52,73704.0,42545
2021-09-08,2.074899911880493,2021-10-29,51,81851.0,64734
2021-09-09,2.0441999435424805,2021-10-29,50,86739.0,69770
2021-09-10,2.0927000045776367,2021-10-29,49,94548.0,58578
2021-09-13,2.10260009765625,2021-10-29,46,103745.0,49106
2021-09-14,2.1119000911712646,2021-10-29,45,111100.0,68851
2021-09-15,2.1438000202178955,2021-10-29,44,115444.0,72348
2021-09-16,2.1268999576568604,2021-10-29,43,120013.0,62673
2021-09-17,2.1157000064849854,2021-10-29,42,126938.0,80707
2021-09-20,2.06030011177063,2021-10-29,39,125304.0,67010
2021-09-21,2.059799909591675,2021-10-29,38,127239.0,90395
2021-09-22,2.083699941635132,2021-10-29,37,132301.0,91060
2021-09-23,2.1261000633239746,2021-10-29,36,136675.0,106878
2021-09-24,2.137700080871582,2021-10-29,35,138678.0,75247
2021-09-27,2.1700000762939453,2021-10-29,32,141143.0,75233
2021-09-28,2.1475000381469727,2021-10-29,31,140177.0,77803
