date,settlement,expiry_date,days_to_expiry,open_interest,total_volume
2021-11-24,2.318300008773804,2022-06-30,218,10474.0,960
2021-11-26,2.0713999271392822,2022-06-30,216,10609.0,1910
2021-11-29,2.121400117874145,2022-06-30,213,10787.0,2047
2021-11-30,2.0306999683380127,2022-06-30,212,10396.0,2201
2021-12-01,2.034199953079224,2022-06-30,211,10296.0,3998
2021-12-02,2.040299892425537,2022-06-30,210,10994.0,5027
2021-12-03,2.03410005569458,2022-06-30,209,10985.0,2747
2021-12-06,2.111000061035156,2022-06-30,206,11146.0,2327
2021-12-07,2.1675000190734863,2022-06-30,205,11248.0,3426
2021-12-08,2.212500095367432,2022-06-30,204,11215.0,3003
2021-12-09,2.194999933242798,2022-06-30,203,10693.0,4479
2021-12-10,2.2063000202178955,2022-06-30,202,10777.0,2910
2021-12-13,2.1874001026153564,2022-06-30,199,11395.0,3559
2021-12-14,2.1747000217437744,2022-06-30,198,11690.0,2148
2021-12-15,2.1786000728607178,2022-06-30,197,11785.0,2529
2021-12-16,2.2230000495910645,2022-06-30,196,11672.0,2230
2021-12-17,2.176300048828125,2022-06-30,195,11772.0,1991
2021-12-20,2.1364998817443848,2022-06-30,192,11341.0,2525
2021-12-21,2.201200008392334,2022-06-30,191,11436.0,2390
2021-12-22,2.226300001144409,2022-06-30,190,11493.0,3207
2021-12-23,2.254699945449829,2022-06-30,189,11665.0,2257
2021-12-27,2.2901999950408936,2022-06-30,185,11730.0,1239
2021-12-28,2.30679988861084,2022-06-30,184,12049.0,1317
2021-12-29,2.3224000930786133,2022-06-30,183,12537.0,2139
2021-12-30,2.339200019836426,2022-06-30,182,12465.0,1400
2021-12-31,2.282099962234497,2022-06-30,181,12818.0,2063
