date,settlement,expiry_date,days_to_expiry,open_interest,total_volume
2021-04-28,1.8114999532699585,2021-11-30,216,37358.0,4528
2021-04-29,1.8352999687194824,2021-11-30,215,37354.0,5163
2021-04-30,1.8041000366210933,2021-11-30,214,37513.0,3232
2021-05-03,1.83050000667572,2021-11-30,211,37330.0,4813
2021-05-04,1.8758000135421755,2021-11-30,210,37489.0,8388
2021-05-05,1.8798999786376955,2021-11-30,209,37787.0,5288
2021-05-06,1.8588000535964968,2021-11-30,208,38363.0,4449
2021-05-07,1.880800008773804,2021-11-30,207,38839.0,7494
2021-05-10,1.8890000581741333,2021-11-30,204,39186.0,6900
2021-05-11,1.8977999687194824,2021-11-30,203,39762.0,5051
2021-05-12,1.916700005531311,2021-11-30,202,40108.0,9612
2021-05-13,1.861600041389465,2021-11-30,201,39866.0,5580
2021-05-14,1.892300009727478,2021-11-30,200,39948.0,5426
2021-05-17,1.919999957084656,2021-11-30,197,39686.0,6862
2021-05-18,1.919600009918213,2021-11-30,196,40223.0,5690
2021-05-19,1.8672000169754028,2021-11-30,195,40053.0,5193
2021-05-20,1.822399973869324,2021-11-30,194,39543.0,6109
2021-05-21,1.854200005531311,2021-11-30,193,39313.0,8471
2021-05-24,1.90559995174408,2021-11-30,190,39802.0,6330
2021-05-25,1.9083000421524048,2021-11-30,189,40382.0,4060
2021-05-26,1.924499988555908,2021-11-30,188,40383.0,5503
2021-05-27,1.9319000244140625,2021-11-30,187,40661.0,4360
2021-05-28,1.9153000116348269,2021-11-30,186,41040.0,4382
2021-06-01,1.955199956893921,2021-11-30,182,41383.0,5450
2021-06-02,1.9809999465942385,2021-11-30,181,42391.0,9588
2021-06-03,1.982499957084656,2021-11-30,180,43038.0,5623
2021-06-04,1.9982999563217163,2021-11-30,179,43034.0,4181
2021-06-07,1.993000030517578,2021-11-30,176,43847.0,8502
2021-06-08,2.0160000324249268,2021-11-30,175,44188.0,8189
2021-06-09,2.005300045013428,2021-11-30,174,45668.0,8818
2021-06-10,2.0123000144958496,2021-11-30,173,46042.0,5212
2021-06-11,1.9895000457763672,2021-11-30,172,47419.0,8553
2021-06-14,1.98199999332428,2021-11-30,169,47008.0,5088
2021-06-15,1.9843000173568728,2021-11-30,168,46238.0,5864
2021-06-16,1.973600029945373,2021-11-30,167,45717.0,11890
2021-06-17,1.9474999904632568,2021-11-30,166,45183.0,8805
2021-06-18,1.983299970626831,2021-11-30,165,45497.0,5437
2021-06-21,2.0118000507354736,2021-11-30,162,45683.0,5628
2021-06-22,2.031100034713745,2021-11-30,161,45843.0,8218
2021-06-23,2.0585999488830566,2021-11-30,160,46260.0,15296
2021-06-24,2.060100078582764,2021-11-30,159,44843.0,12509
2021-06-25,2.0374999046325684,2021-11-30,158,45209.0,11017
2021-06-28,2.006700038909912,2021-11-30,155,46410.0,8596
2021-06-29,2.025500059127808,2021-11-30,154,47922.0,9351
2021-06-30,2.0253000259399414,2021-11-30,153,47919.0,6973
2021-07-01,2.053299903869629,2021-11-30,152,48609.0,11763
2021-07-02,2.0797998905181885,2021-11-30,151,49871.0,10247
2021-07-06,2.0146000385284424,2021-11-30,147,49767.0,9718
2021-07-07,1.9953999519348145,2021-11-30,146,49848.0,7842
2021-07-08,2.028599977493286,2021-11-30,145,49618.0,9950
2021-07-09,2.06469988822937,2021-11-30,144,49434.0,10273
2021-07-12,2.0543999671936035,2021-11-30,141,48806.0,8817
2021-07-13,2.094099998474121,2021-11-30,140,48301.0,8947
2021-07-14,2.059900045394897,2021-11-30,139,47258.0,11114
2021-07-15,2.0237998962402344,2021-11-30,138,48821.0,9337
2021-07-16,2.0257999897003174,2021-11-30,137,49195.0,7850
2021-07-19,1.8873000144958496,2021-11-30,134,47582.0,13916
2021-07-20,1.9067000150680544,2021-11-30,133,48409.0,12259
2021-07-21,1.9844000339508057,2021-11-30,132,48821.0,12520
2021-07-22,2.02810001373291,2021-11-30,131,47957.0,14081
2021-07-23,2.0380001068115234,2021-11-30,130,47808.0,6644
2021-07-26,2.047800064086914,2021-11-30,127,47017.0,9247
2021-07-27,2.051500082015991,2021-11-30,126,46742.0,14925
2021-07-28,2.061100006103516,2021-11-30,125,46196.0,14062
2021-07-29,2.095099925994873,2021-11-30,124,47278.0,11493
2021-07-30,2.102799892425537,2021-11-30,123,48573.0,11287
2021-08-02,2.043299913406372,2021-11-30,120,49258.0,13544
2021-08-03,2.040299892425537,2021-11-30,119,50442.0,13303
2021-08-04,2.006799936294556,2021-11-30,118,52036.0,14986
2021-08-05,2.037400007247925,2021-11-30,117,52619.0,15715
2021-08-06,2.017899990081787,2021-11-30,116,53780.0,18258
2021-08-09,1.9825999736785889,2021-11-30,113,53170.0,15473
2021-08-10,2.0174999237060547,2021-11-30,112,52831.0,13369
2021-08-11,2.046999931335449,2021-11-30,111,54224.0,16730
2021-08-12,2.035099983215332,2021-11-30,110,56085.0,18266
2021-08-13,2.017199993133545,2021-11-30,109,57584.0,25636
2021-08-16,1.9771000146865845,2021-11-30,106,56406.0,16792
2021-08-17,1.9569000005722048,2021-11-30,105,55892.0,20576
2021-08-18,1.934000015258789,2021-11-30,104,55028.0,22947
2021-08-19,1.8752000331878664,2021-11-30,103,54956.0,25363
2021-08-20,1.8097000122070312,2021-11-30,102,54035.0,25005
2021-08-23,1.9012999534606927,2021-11-30,99,54834.0,16642
2021-08-24,1.9693000316619875,2021-11-30,98,53431.0,13999
2021-08-25,2.026099920272827,2021-11-30,97,55632.0,43005
2021-08-26,1.978800058364868,2021-11-30,96,55544.0,43603
2021-08-27,2.006099939346313,2021-11-30,95,56143.0,37529
2021-08-30,2.0297000408172607,2021-11-30,92,58657.0,35214
2021-08-31,2.0223000049591064,2021-11-30,91,61782.0,35155
2021-09-01,2.0120999813079834,2021-11-30,90,59453.0,35676
2021-09-02,2.05049991607666,2021-11-30,89,58725.0,33158
2021-09-03,2.045099973678589,2021-11-30,88,60791.0,25833
2021-09-07,2.019399881362915,2021-11-30,84,62202.0,20436
2021-09-08,2.03410005569458,2021-11-30,83,62665.0,30025
2021-09-09,2.0041000843048096,2021-11-30,82,63879.0,29707
2021-09-10,2.048799991607666,2021-11-30,81,65637.0,26450
2021-09-13,2.0585999488830566,2021-11-30,78,66311.0,18202
2021-09-14,2.0662999153137207,2021-11-30,77,68199.0,30511
2021-09-15,2.098599910736084,2021-11-30,76,68336.0,37247
2021-09-16,2.0859999656677246,2021-11-30,75,67046.0,30329
2021-09-17,2.0732998847961426,2021-11-30,74,63473.0,37844
2021-09-20,2.0197999477386475,2021-11-30,71,61534.0,28895
2021-09-21,2.0239999294281006,2021-11-30,70,58054.0,41713
2021-09-22,2.0506999492645264,2021-11-30,69,59474.0,44933
2021-09-23,2.088000059127808,2021-11-30,68,63136.0,47942
2021-09-24,2.099600076675415,2021-11-30,67,65187.0,29408
2021-09-27,2.1333999633789062,2021-11-30,64,67881.0,31590
2021-09-28,2.114799976348877,2021-11-30,63,67956.0,40124
2021-09-29,2.137700080871582,2021-11-30,62,69903.0,52327
2021-09-30,2.156100034713745,2021-11-30,61,73266.0,61020
2021-10-01,2.2083001136779785,2021-11-30,60,71641.0,58822
2021-10-04,2.263700008392334,2021-11-30,57,73331.0,49632
2021-10-06,2.262200117111206,2021-11-30,55,79068.0,62988
2021-10-07,2.2864999771118164,2021-11-30,54,82854.0,55325
2021-10-08,2.310800075531006,2021-11-30,53,87398.0,75219
2021-10-11,2.3290998935699463,2021-11-30,50,92616.0,58533
2021-10-12,2.3329999446868896,2021-11-30,49,97192.0,51621
2021-10-13,2.349100112915039,2021-11-30,48,101442.0,67959
2021-10-14,2.3824000358581543,2021-11-30,47,108257.0,78969
2021-10-15,2.425100088119507,2021-11-30,46,112217.0,85847
2021-10-18,2.422300100326538,2021-11-30,43,115520.0,66129
2021-10-19,2.41759991645813,2021-11-30,42,117770.0,75734
2021-10-20,2.446899890899658,2021-11-30,41,121946.0,92706
2021-10-21,2.4189999103546143,2021-11-30,40,124398.0,75415
2021-10-22,2.415600061416626,2021-11-30,39,127307.0,79120
2021-10-25,2.442699909210205,2021-11-30,36,132195.0,80817
2021-10-26,2.447200059890747,2021-11-30,35,134174.0,86608
2021-10-27,2.379199981689453,2021-11-30,34,132671.0,82273
2021-10-28,2.3589000701904297,2021-11-30,33,134625.0,78638
2021-10-29,2.3696999549865723,2021-11-30,32,134813.0,80519
2021-11-01,2.4093000888824463,2021-11-30,29,129622.0,71118
2021-11-02,2.45009994506836,2021-11-30,28,124357.0,84440
2021-11-03,2.338500022888184,2021-11-30,27,116833.0,86066
2021-11-04,2.29259991645813,2021-11-30,26,112141.0,79966
2021-11-05,2.3208999633789062,2021-11-30,25,105450.0,80493
2021-11-08,2.322200059890747,2021-11-30,22,95408.0,73345
2021-11-09,2.375200033187866,2021-11-30,21,90688.0,82567
2021-11-10,2.2971999645233154,2021-11-30,20,85166.0,87079
2021-11-11,2.317800045013428,2021-11-30,19,82520.0,71053
2021-11-12,2.3113999366760254,2021-11-30,18,78363.0,62555
2021-11-15,2.3287999629974365,2021-11-30,15,75662.0,74145
2021-11-16,2.3496999740600586,2021-11-30,14,71244.0,59446
2021-11-17,2.2802999019622803,2021-11-30,13,65306.0,59648
2021-11-18,2.294300079345703,2021-11-30,12,60857.0,35430
2021-11-19,2.211899995803833,2021-11-30,11,56858.0,42586
2021-11-22,2.260200023651123,2021-11-30,8,50182.0,38187
2021-11-23,2.3371999263763428,2021-11-30,7,38053.0,43996
2021-11-24,2.319700002670288,2021-11-30,6,23680.0,35114
2021-11-26,2.029400110244751,2021-11-30,4,17315.0,17599
2021-11-29,2.0771000385284424,2021-11-30,1,5662.0,29118
2021-11-30,1.98010003566742,2021-11-30,0,1066.0,7542
