date,settlement,expiry_date,days_to_expiry,open_interest,total_volume
2017-03-29,1.6019999980926514,2017-10-31,216,11227.0,1226
2017-03-30,1.6145999431610107,2017-10-31,215,11128.0,933
2017-03-31,1.6276999711990356,2017-10-31,214,11108.0,1187
2017-04-03,1.6191999912261963,2017-10-31,211,11125.0,861
2017-04-04,1.6478999853134155,2017-10-31,210,11046.0,1109
2017-04-05,1.6562999486923218,2017-10-31,209,11001.0,1107
2017-04-06,1.6685999631881714,2017-10-31,208,11137.0,814
2017-04-07,1.6797000169754028,2017-10-31,207,10487.0,1756
2017-04-10,1.701200008392334,2017-10-31,204,9999.0,2415
2017-04-11,1.707200050354004,2017-10-31,203,9376.0,2598
2017-04-12,1.707900047302246,2017-10-31,202,9137.0,2173
2017-04-13,1.7072999477386477,2017-10-31,201,8682.0,1924
2017-04-17,1.6953999996185305,2017-10-31,197,8943.0,1055
2017-04-18,1.6849000453948977,2017-10-31,196,10631.0,5051
2017-04-19,1.6404999494552612,2017-10-31,195,11891.0,4016
2017-04-20,1.6332999467849731,2017-10-31,194,12764.0,2783
2017-04-21,1.603700041770935,2017-10-31,193,13247.0,4934
2017-04-25,1.5979000329971311,2017-10-31,189,14124.0,2651
2017-04-26,1.590499997138977,2017-10-31,188,13842.0,3017
2017-04-27,1.562000036239624,2017-10-31,187,14088.0,2473
2017-04-28,1.561900019645691,2017-10-31,186,14318.0,3110
2017-05-01,1.541100025177002,2017-10-31,183,14071.0,3381
2017-05-02,1.5190000534057615,2017-10-31,182,14676.0,4199
2017-05-03,1.5219999551773071,2017-10-31,181,15421.0,3635
2017-05-04,1.4636000394821167,2017-10-31,180,15440.0,5077
2017-05-05,1.4876999855041504,2017-10-31,179,15673.0,5220
2017-05-08,1.5017000436782837,2017-10-31,176,14827.0,5760
2017-05-09,1.4876999855041504,2017-10-31,175,14913.0,5409
2017-05-10,1.5199999809265137,2017-10-31,174,15320.0,8342
2017-05-11,1.5353000164031982,2017-10-31,173,15438.0,5398
2017-05-12,1.537500023841858,2017-10-31,172,15832.0,3315
2017-05-15,1.556399941444397,2017-10-31,169,16970.0,8992
2017-05-16,1.5640000104904177,2017-10-31,168,16839.0,3371
2017-05-17,1.5817999839782717,2017-10-31,167,17833.0,6926
2017-05-18,1.5901999473571775,2017-10-31,166,18482.0,3160
2017-05-19,1.6253999471664429,2017-10-31,165,19118.0,4930
2017-05-22,1.6444000005722046,2017-10-31,162,19882.0,5788
2017-05-23,1.6483999490737915,2017-10-31,161,20988.0,6206
2017-05-24,1.6450999975204468,2017-10-31,160,21324.0,4146
2017-05-25,1.589400053024292,2017-10-31,159,21800.0,6418
2017-05-26,1.6023999452590942,2017-10-31,158,21895.0,3592
2017-05-30,1.5927000045776367,2017-10-31,154,21184.0,6871
