date,settlement,expiry_date,days_to_expiry,open_interest,total_volume
2020-01-29,1.625,2020-08-31,215,14478.0,4946
2020-01-30,1.596500039100647,2020-08-31,214,15099.0,7106
2020-01-31,1.5886000394821167,2020-08-31,213,14285.0,8797
2020-02-03,1.5612000226974487,2020-08-31,210,14895.0,5469
2020-02-04,1.5505000352859497,2020-08-31,209,15755.0,7850
2020-02-05,1.5829999446868896,2020-08-31,208,14698.0,8695
2020-02-06,1.6003999710083008,2020-08-31,207,14640.0,5993
2020-02-07,1.6015000343322754,2020-08-31,206,15063.0,11512
2020-02-10,1.5815000534057615,2020-08-31,203,15099.0,10060
2020-02-11,1.58650004863739,2020-08-31,202,15538.0,8429
2020-02-12,1.633800029754639,2020-08-31,201,16507.0,9150
2020-02-13,1.6365000009536743,2020-08-31,200,17395.0,8756
2020-02-14,1.6449999809265137,2020-08-31,199,18150.0,4059
2020-02-18,1.651900053024292,2020-08-31,195,18648.0,7716
2020-02-19,1.6815999746322632,2020-08-31,194,18728.0,5615
2020-02-20,1.6792000532150269,2020-08-31,193,19564.0,5993
2020-02-21,1.6557999849319458,2020-08-31,192,20562.0,5973
2020-02-24,1.6096999645233154,2020-08-31,189,21597.0,7960
2020-02-25,1.554800033569336,2020-08-31,188,21548.0,11470
2020-02-26,1.5052000284194946,2020-08-31,187,21641.0,25888
2020-02-27,1.465499997138977,2020-08-31,186,20579.0,18419
2020-02-28,1.420300006866455,2020-08-31,185,20233.0,9862
2020-03-02,1.4722000360488892,2020-08-31,182,21864.0,10956
2020-03-03,1.468500018119812,2020-08-31,181,22119.0,14048
2020-03-04,1.4778000116348269,2020-08-31,180,24190.0,9475
2020-03-05,1.4529000520706177,2020-08-31,179,25718.0,9080
2020-03-06,1.3421000242233276,2020-08-31,178,27259.0,12018
2020-03-09,1.1261999607086182,2020-08-31,175,24956.0,18142
2020-03-10,1.16729998588562,2020-08-31,174,26909.0,22815
2020-03-11,1.1448999643325806,2020-08-31,173,29055.0,18667
2020-03-12,1.0118000507354736,2020-08-31,172,27432.0,34744
2020-03-13,0.9926999807357788,2020-08-31,171,27219.0,21123
2020-03-16,0.8144999742507935,2020-08-31,168,28870.0,22283
2020-03-17,0.8223999738693237,2020-08-31,167,30107.0,17148
2020-03-18,0.7475000023841858,2020-08-31,166,29072.0,15627
2020-03-19,0.8015999794006348,2020-08-31,165,28294.0,11790
2020-03-20,0.7519999742507935,2020-08-31,164,29364.0,13395
2020-03-23,0.6833999752998352,2020-08-31,161,30270.0,19735
2020-03-24,0.7028999924659729,2020-08-31,160,30957.0,23828
2020-03-25,0.7681999802589417,2020-08-31,159,30480.0,14730
2020-03-26,0.7667999863624573,2020-08-31,158,30272.0,12347
2020-03-27,0.7871000170707703,2020-08-31,157,29395.0,13945
2020-03-30,0.800000011920929,2020-08-31,154,29715.0,12171
2020-03-31,0.7986999750137329,2020-08-31,153,30083.0,11728
2020-04-01,0.7698000073432922,2020-08-31,152,30012.0,12443
2020-04-02,0.8515999913215637,2020-08-31,151,29203.0,20011
