date,settlement,expiry_date,days_to_expiry,open_interest,total_volume
2020-06-01,1.0017999410629272,2020-12-31,213,9764.0,823
2020-06-02,1.0331000089645386,2020-12-31,212,9632.0,1460
2020-06-03,1.044700026512146,2020-12-31,211,9600.0,1979
2020-06-04,1.0642000436782837,2020-12-31,210,9542.0,1634
2020-06-05,1.1152000427246094,2020-12-31,209,9446.0,1988
2020-06-08,1.0894999504089355,2020-12-31,206,9568.0,1189
2020-06-09,1.1102999448776243,2020-12-31,205,9717.0,1630
2020-06-10,1.1136000156402588,2020-12-31,204,9979.0,1190
2020-06-11,1.038699984550476,2020-12-31,203,10192.0,1541
2020-06-12,1.037700057029724,2020-12-31,202,10409.0,1074
2020-06-15,1.0687999725341797,2020-12-31,199,10498.0,1167
2020-06-16,1.0996999740600586,2020-12-31,198,10563.0,2120
2020-06-17,1.0932999849319458,2020-12-31,197,10850.0,1464
2020-06-18,1.110700011253357,2020-12-31,196,11063.0,2242
2020-06-19,1.125300049781799,2020-12-31,195,11352.0,1538
2020-06-22,1.1484999656677246,2020-12-31,192,11537.0,1470
2020-06-23,1.1509000062942505,2020-12-31,191,11591.0,1469
2020-06-24,1.079699993133545,2020-12-31,190,11794.0,1883
2020-06-25,1.079699993133545,2020-12-31,189,11856.0,3172
2020-06-26,1.0622999668121338,2020-12-31,188,11986.0,1911
2020-06-29,1.0825999975204468,2020-12-31,185,12172.0,1102
2020-06-30,1.0769000053405762,2020-12-31,184,12916.0,2751
2020-07-01,1.0925999879837036,2020-12-31,183,13859.0,4343
2020-07-02,1.1267999410629272,2020-12-31,182,14140.0,1845
2020-07-06,1.118899941444397,2020-12-31,178,14334.0,1506
2020-07-07,1.1339000463485718,2020-12-31,177,14950.0,2186
2020-07-08,1.1480000019073486,2020-12-31,176,15380.0,3534
2020-07-09,1.116199970245361,2020-12-31,175,15779.0,2350
2020-07-10,1.1390000581741333,2020-12-31,174,16185.0,2969
2020-07-13,1.1291999816894531,2020-12-31,171,16772.0,3924
2020-07-14,1.1191999912261963,2020-12-31,170,16874.0,3962
2020-07-15,1.1363999843597412,2020-12-31,169,16175.0,2133
2020-07-16,1.1167999505996704,2020-12-31,168,16215.0,1029
2020-07-17,1.104300022125244,2020-12-31,167,16209.0,1620
2020-07-20,1.116199970245361,2020-12-31,164,16292.0,1028
2020-07-21,1.1505999565124512,2020-12-31,163,16407.0,1777
2020-07-22,1.1536999940872192,2020-12-31,162,16316.0,1837
2020-07-23,1.1302000284194946,2020-12-31,161,16085.0,1723
2020-07-24,1.144700050354004,2020-12-31,160,16030.0,2024
2020-07-27,1.1412999629974363,2020-12-31,157,16405.0,4244
2020-07-28,1.1312999725341797,2020-12-31,156,16463.0,2836
2020-07-29,1.125300049781799,2020-12-31,155,16249.0,3242
2020-07-30,1.0954999923706057,2020-12-31,154,16361.0,5182
2020-07-31,1.0915000438690186,2020-12-31,153,15831.0,5285
2020-08-03,1.1232999563217163,2020-12-31,150,15982.0,3676
2020-08-04,1.1294000148773191,2020-12-31,149,16335.0,3420
2020-08-05,1.1426000595092771,2020-12-31,148,17008.0,5333
2020-08-06,1.1480000019073486,2020-12-31,147,17225.0,3083
2020-08-07,1.132699966430664,2020-12-31,146,17348.0,3116
2020-08-10,1.1526999473571775,2020-12-31,143,17554.0,2746
2020-08-11,1.1389000415802002,2020-12-31,142,17642.0,3860
2020-08-12,1.1694999933242798,2020-12-31,141,18003.0,5265
2020-08-13,1.1612999439239502,2020-12-31,140,18379.0,3103
2020-08-14,1.170300006866455,2020-12-31,139,18291.0,3977
2020-08-17,1.1907999515533447,2020-12-31,136,18744.0,4109
2020-08-18,1.1996999979019165,2020-12-31,135,18935.0,5035
2020-08-19,1.2002999782562256,2020-12-31,134,19316.0,5309
2020-08-20,1.194000005722046,2020-12-31,133,19163.0,4325
2020-08-21,1.1797000169754028,2020-12-31,132,19689.0,7371
2020-08-24,1.2072999477386477,2020-12-31,129,20512.0,9696
2020-08-25,1.2152999639511108,2020-12-31,128,22179.0,13101
2020-08-26,1.2156000137329102,2020-12-31,127,22820.0,7926
2020-08-27,1.1875,2020-12-31,126,22683.0,7566
2020-08-28,1.2060999870300293,2020-12-31,125,23417.0,7172
2020-08-31,1.180799961090088,2020-12-31,122,23408.0,4622
2020-09-01,1.1926000118255615,2020-12-31,121,23572.0,5586
2020-09-02,1.1664999723434448,2020-12-31,120,23037.0,10557
2020-09-03,1.167799949645996,2020-12-31,119,23043.0,5719
2020-09-04,1.1426000595092771,2020-12-31,118,23562.0,8894
2020-09-08,1.0765999555587769,2020-12-31,114,24276.0,12162
2020-09-09,1.1003999710083008,2020-12-31,113,23835.0,9970
2020-09-10,1.080899953842163,2020-12-31,112,24375.0,10989
2020-09-11,1.076799988746643,2020-12-31,111,24777.0,8534
2020-09-14,1.0852999687194824,2020-12-31,108,25321.0,7800
2020-09-15,1.1105999946594238,2020-12-31,107,26384.0,7402
2020-09-16,1.1575000286102295,2020-12-31,106,26476.0,10995
2020-09-17,1.1878999471664429,2020-12-31,105,26601.0,9245
2020-09-18,1.194200038909912,2020-12-31,104,26980.0,10672
2020-09-21,1.142300009727478,2020-12-31,101,26848.0,8597
2020-09-22,1.1354000568389893,2020-12-31,100,27426.0,10368
2020-09-23,1.1469000577926636,2020-12-31,99,27646.0,11765
2020-09-24,1.1598999500274658,2020-12-31,98,28802.0,9261
2020-09-25,1.1718000173568726,2020-12-31,97,30824.0,15051
2020-09-28,1.1898000240325928,2020-12-31,94,31772.0,19716
2020-09-29,1.1517000198364258,2020-12-31,93,31703.0,23004
2020-09-30,1.1633000373840332,2020-12-31,92,31757.0,15562
2020-10-01,1.133800029754639,2020-12-31,91,32360.0,17669
2020-10-02,1.0978000164031982,2020-12-31,90,33988.0,19586
2020-10-05,1.1552000045776367,2020-12-31,87,33406.0,28551
2020-10-06,1.187600016593933,2020-12-31,86,33611.0,30298
2020-10-07,1.1622999906539917,2020-12-31,85,35527.0,30972
2020-10-08,1.1908999681472778,2020-12-31,84,37755.0,25256
2020-10-09,1.1718000173568726,2020-12-31,83,38564.0,27896
2020-10-12,1.143399953842163,2020-12-31,80,41096.0,20980
2020-10-13,1.1561000347137451,2020-12-31,79,43028.0,22887
2020-10-14,1.1727999448776243,2020-12-31,78,43437.0,16638
2020-10-15,1.1585999727249146,2020-12-31,77,42177.0,25288
2020-10-16,1.1497000455856323,2020-12-31,76,42791.0,18973
2020-10-19,1.1445000171661377,2020-12-31,73,42231.0,17859
2020-10-20,1.1678999662399292,2020-12-31,72,42379.0,16211
2020-10-21,1.1256999969482422,2020-12-31,71,41986.0,34846
2020-10-22,1.142699956893921,2020-12-31,70,42501.0,16976
2020-10-23,1.1256999969482422,2020-12-31,69,42302.0,20963
2020-10-26,1.0954999923706057,2020-12-31,66,43649.0,19655
2020-10-27,1.1259000301361084,2020-12-31,65,44724.0,19697
2020-10-28,1.0615999698638916,2020-12-31,64,48277.0,37772
2020-10-29,1.0252000093460083,2020-12-31,63,55220.0,52712
2020-10-30,1.0271999835968018,2020-12-31,62,54522.0,43624
2020-11-02,1.0468000173568726,2020-12-31,59,58581.0,40301
2020-11-03,1.0693000555038452,2020-12-31,58,62518.0,43754
2020-11-04,1.1021000146865845,2020-12-31,57,65746.0,39432
2020-11-05,1.106899976730347,2020-12-31,56,69492.0,44644
2020-11-06,1.0770000219345093,2020-12-31,55,71181.0,51972
2020-11-09,1.1552000045776367,2020-12-31,52,79236.0,71958
2020-11-10,1.188599944114685,2020-12-31,51,85411.0,46690
2020-11-11,1.1740000247955322,2020-12-31,50,94135.0,59141
2020-11-12,1.1557999849319458,2020-12-31,49,105737.0,62545
2020-11-13,1.125,2020-12-31,48,110629.0,61274
2020-11-16,1.1469999551773071,2020-12-31,45,116678.0,50105
2020-11-17,1.1527999639511108,2020-12-31,44,120863.0,48655
2020-11-18,1.162600040435791,2020-12-31,43,122306.0,57162
2020-11-19,1.159600019454956,2020-12-31,42,124845.0,58720
2020-11-20,1.170300006866455,2020-12-31,41,130533.0,60753
2020-11-23,1.197100043296814,2020-12-31,38,134909.0,63360
2020-11-24,1.2510000467300415,2020-12-31,37,135545.0,75906
2020-11-25,1.2710000276565552,2020-12-31,36,138168.0,81938
2020-11-27,1.2660000324249268,2020-12-31,34,140332.0,36654
2020-11-30,1.2416000366210938,2020-12-31,31,136555.0,64599
2020-12-01,1.2203999757766724,2020-12-31,30,131693.0,64211
2020-12-02,1.23989999294281,2020-12-31,29,125665.0,66860
2020-12-03,1.2617000341415403,2020-12-31,28,118758.0,59427
2020-12-04,1.2684999704360962,2020-12-31,27,116205.0,54119
2020-12-07,1.2558000087738037,2020-12-31,24,109876.0,58548
2020-12-08,1.2559000253677368,2020-12-31,23,103021.0,59137
2020-12-09,1.2759000062942505,2020-12-31,22,97365.0,76871
2020-12-10,1.31659996509552,2020-12-31,21,92372.0,71548
2020-12-11,1.3077000379562378,2020-12-31,20,87078.0,61285
2020-12-14,1.319100022315979,2020-12-31,17,82006.0,62999
2020-12-15,1.326799988746643,2020-12-31,16,74943.0,50243
2020-12-16,1.3529000282287598,2020-12-31,15,71814.0,64838
2020-12-17,1.388100028038025,2020-12-31,14,63310.0,62114
2020-12-18,1.3955999612808228,2020-12-31,13,51245.0,51512
2020-12-21,1.3603999614715576,2020-12-31,10,43381.0,34322
2020-12-22,1.3394999504089355,2020-12-31,9,33962.0,30017
2020-12-23,1.381999969482422,2020-12-31,8,24855.0,26998
2020-12-24,1.3789000511169434,2020-12-31,7,21472.0,11626
2020-12-28,1.3676999807357788,2020-12-31,3,15871.0,13944
2020-12-29,1.3878999948501587,2020-12-31,2,9947.0,17158
2020-12-30,1.4119999408721924,2020-12-31,1,2043.0,14824
2020-12-31,1.408400058746338,2020-12-31,0,275.0,2213
