date,settlement,expiry_date,days_to_expiry,open_interest,total_volume
2018-01-18,62.02999877929688,2018-08-21,215,98586.0,15656
2018-01-19,61.52999877929688,2018-08-21,214,99088.0,9260
2018-01-22,61.81999969482422,2018-08-21,211,99519.0,7757
2018-01-23,62.54999923706055,2018-08-21,210,100263.0,12828
2018-01-24,63.04999923706055,2018-08-21,209,103861.0,42333
2018-01-25,63.22999954223633,2018-08-21,208,102666.0,32705
2018-01-26,63.650001525878906,2018-08-21,207,96382.0,31475
2018-01-29,63.15999984741211,2018-08-21,204,96899.0,14504
2018-01-30,62.29999923706055,2018-08-21,203,95826.0,20277
2018-01-31,62.4900016784668,2018-08-21,202,96672.0,16297
2018-02-01,63.20000076293945,2018-08-21,201,97365.0,25684
2018-02-02,62.34999847412109,2018-08-21,200,101780.0,41955
2018-02-05,61.380001068115234,2018-08-21,197,99539.0,42601
2018-02-06,60.66999816894531,2018-08-21,196,100872.0,19260
2018-02-07,59.34999847412109,2018-08-21,195,100961.0,33263
2018-02-08,58.900001525878906,2018-08-21,194,101309.0,26299
2018-02-09,56.9900016784668,2018-08-21,193,101528.0,27440
2018-02-12,57.0099983215332,2018-08-21,190,104272.0,22084
2018-02-13,57.13999938964844,2018-08-21,189,103705.0,19637
2018-02-14,58.5099983215332,2018-08-21,188,107323.0,28883
2018-02-15,58.619998931884766,2018-08-21,187,108066.0,33057
2018-02-16,59.09000015258789,2018-08-21,186,106535.0,28201
2018-02-20,59.70000076293945,2018-08-21,182,108791.0,30542
2018-02-21,59.77999877929688,2018-08-21,181,108561.0,19391
2018-02-22,60.70000076293945,2018-08-21,180,107390.0,30748
2018-02-23,61.61000061035156,2018-08-21,179,111328.0,36786
2018-02-26,61.91999816894531,2018-08-21,176,113509.0,22121
2018-02-27,61.16999816894531,2018-08-21,175,115028.0,21265
2018-02-28,59.58000183105469,2018-08-21,174,114931.0,29206
2018-03-01,58.91999816894531,2018-08-21,173,116232.0,41529
2018-03-02,59.36000061035156,2018-08-21,172,119868.0,27724
2018-03-05,60.54999923706055,2018-08-21,169,120585.0,24092
2018-03-06,60.70000076293945,2018-08-21,168,124720.0,25039
2018-03-07,59.45000076293945,2018-08-21,167,128494.0,42761
2018-03-08,58.84000015258789,2018-08-21,166,134761.0,59425
2018-03-09,60.41999816894531,2018-08-21,165,137129.0,49239
2018-03-12,60.060001373291016,2018-08-21,162,144600.0,34519
2018-03-13,59.66999816894531,2018-08-21,161,146163.0,43766
2018-03-14,59.88999938964844,2018-08-21,160,142939.0,30649
2018-03-15,60.040000915527344,2018-08-21,159,142373.0,24311
2018-03-16,61.02999877929688,2018-08-21,158,146536.0,29262
2018-03-19,60.66999816894531,2018-08-21,155,146921.0,18177
2018-03-20,61.83000183105469,2018-08-21,154,149110.0,34940
2018-03-21,63.41999816894531,2018-08-21,153,152975.0,53278
2018-03-22,62.84000015258789,2018-08-21,152,162985.0,56114
2018-03-23,64.16000366210938,2018-08-21,151,168236.0,38757
2018-03-26,63.91999816894531,2018-08-21,148,170147.0,25508
2018-03-27,63.83000183105469,2018-08-21,147,175723.0,43528
2018-03-28,63.06999969482422,2018-08-21,146,178965.0,33992
2018-03-29,63.47999954223633,2018-08-21,145,179547.0,25773
2018-04-02,61.75,2018-08-21,141,179968.0,29598
2018-04-03,62.27999877929688,2018-08-21,140,184277.0,30659
2018-04-04,62.220001220703125,2018-08-21,139,184772.0,41555
2018-04-05,62.560001373291016,2018-08-21,138,190527.0,49650
2018-04-06,61.2599983215332,2018-08-21,137,197438.0,52384
2018-04-09,62.5,2018-08-21,134,199678.0,46670
2018-04-10,64.16000366210938,2018-08-21,133,202806.0,79203
2018-04-11,65.33999633789062,2018-08-21,132,211772.0,103743
2018-04-12,65.4000015258789,2018-08-21,131,213411.0,54109
2018-04-13,65.8499984741211,2018-08-21,130,219803.0,48902
2018-04-16,64.91000366210938,2018-08-21,127,224598.0,43899
2018-04-17,65.19999694824219,2018-08-21,126,230549.0,41615
2018-04-18,66.87000274658203,2018-08-21,125,233157.0,61368
2018-04-19,66.9000015258789,2018-08-21,124,232184.0,58030
2018-04-20,67.05000305175781,2018-08-21,123,229319.0,41775
2018-04-23,67.43000030517578,2018-08-21,120,232587.0,79767
2018-04-24,66.62000274658203,2018-08-21,119,234897.0,73887
2018-04-25,66.9800033569336,2018-08-21,118,236551.0,49094
2018-04-26,67.20999908447266,2018-08-21,117,240277.0,55599
2018-04-27,67.0999984741211,2018-08-21,116,244287.0,38746
2018-04-30,67.68000030517578,2018-08-21,113,244995.0,80858
2018-05-01,66.3499984741211,2018-08-21,112,242122.0,49491
2018-05-02,66.81999969482422,2018-08-21,111,239925.0,79665
2018-05-03,67.22000122070312,2018-08-21,110,243830.0,77777
2018-05-04,68.62000274658203,2018-08-21,109,247472.0,64208
2018-05-07,69.76000213623047,2018-08-21,106,241474.0,65653
2018-05-08,68.19000244140625,2018-08-21,105,235245.0,89374
2018-05-09,70.2699966430664,2018-08-21,104,230422.0,95923
2018-05-10,70.62999725341797,2018-08-21,103,228469.0,56386
2018-05-11,70.08999633789062,2018-08-21,102,227767.0,62394
2018-05-14,70.44999694824219,2018-08-21,99,226267.0,58196
2018-05-15,70.72000122070312,2018-08-21,98,235800.0,126691
2018-05-16,70.93000030517578,2018-08-21,97,243040.0,74469
2018-05-17,70.86000061035156,2018-08-21,96,245528.0,77290
2018-05-18,70.62000274658203,2018-08-21,95,251116.0,59326
2018-05-21,71.54000091552734,2018-08-21,92,257654.0,57176
2018-05-22,71.56999969482422,2018-08-21,91,260526.0,114209
2018-05-23,71.31999969482422,2018-08-21,90,256886.0,86294
2018-05-24,70.19000244140625,2018-08-21,89,258898.0,68812
2018-05-25,67.44999694824219,2018-08-21,88,256687.0,114950
2018-05-29,66.2699966430664,2018-08-21,84,246786.0,110567
2018-05-30,67.66000366210938,2018-08-21,83,246890.0,99909
