date,settlement,expiry_date,days_to_expiry,open_interest,total_volume
2019-12-27,1.852300047874451,2020-07-31,217,4582.0,919
2019-12-30,1.842599987983704,2020-07-31,214,4691.0,933
2019-12-31,1.816499948501587,2020-07-31,213,4681.0,814
2020-01-02,1.8287999629974363,2020-07-31,211,4756.0,1048
2020-01-03,1.86899995803833,2020-07-31,210,4369.0,3228
2020-01-06,1.8799999952316284,2020-07-31,207,4484.0,2137
2020-01-07,1.856600046157837,2020-07-31,206,4453.0,2783
2020-01-08,1.7908999919891355,2020-07-31,205,4898.0,3446
2020-01-09,1.7970999479293823,2020-07-31,204,5206.0,2197
2020-01-10,1.79639995098114,2020-07-31,203,5282.0,1943
2020-01-13,1.7869999408721924,2020-07-31,200,5238.0,1072
2020-01-14,1.788699984550476,2020-07-31,199,5332.0,2668
2020-01-15,1.7770999670028689,2020-07-31,198,5189.0,2248
2020-01-16,1.791700005531311,2020-07-31,197,5457.0,1728
2020-01-17,1.7904000282287598,2020-07-31,196,5728.0,1866
2020-01-21,1.787500023841858,2020-07-31,192,5918.0,2570
2020-01-22,1.7410999536514282,2020-07-31,191,6562.0,4585
2020-01-23,1.715399980545044,2020-07-31,190,6704.0,3299
2020-01-24,1.6717000007629397,2020-07-31,189,6726.0,1957
2020-01-27,1.6367000341415403,2020-07-31,186,7143.0,3128
2020-01-28,1.6485999822616575,2020-07-31,185,7474.0,2506
2020-01-29,1.6606999635696411,2020-07-31,184,7582.0,3146
2020-01-30,1.629699945449829,2020-07-31,183,7787.0,6295
2020-01-31,1.6210999488830566,2020-07-31,182,8577.0,5346
2020-02-03,1.5922000408172607,2020-07-31,179,8809.0,4009
2020-02-04,1.5784000158309937,2020-07-31,178,9035.0,3940
2020-02-05,1.6126999855041504,2020-07-31,177,9351.0,4750
2020-02-06,1.62909996509552,2020-07-31,176,9777.0,3871
2020-02-07,1.6324000358581543,2020-07-31,175,11050.0,8939
2020-02-10,1.6130000352859497,2020-07-31,172,11990.0,7728
2020-02-11,1.6176999807357788,2020-07-31,171,12326.0,4945
2020-02-12,1.6654000282287598,2020-07-31,170,12346.0,5924
2020-02-13,1.6675000190734863,2020-07-31,169,12779.0,4214
2020-02-14,1.6758999824523926,2020-07-31,168,12731.0,3086
2020-02-18,1.6835999488830566,2020-07-31,164,13206.0,3891
2020-02-19,1.714100003242493,2020-07-31,163,13325.0,4535
2020-02-20,1.712299942970276,2020-07-31,162,13924.0,4343
2020-02-21,1.6878999471664429,2020-07-31,161,14668.0,4939
2020-02-24,1.6394000053405762,2020-07-31,158,14582.0,6528
2020-02-25,1.5815000534057615,2020-07-31,157,14757.0,8715
2020-02-26,1.5246000289916992,2020-07-31,156,14119.0,20984
2020-02-27,1.4864000082015991,2020-07-31,155,12854.0,17406
2020-02-28,1.4421000480651855,2020-07-31,154,12165.0,9287
2020-03-02,1.492400050163269,2020-07-31,151,13151.0,10782
2020-03-03,1.4883999824523926,2020-07-31,150,13726.0,9119
2020-03-04,1.4982000589370728,2020-07-31,149,14347.0,8889
2020-03-05,1.472000002861023,2020-07-31,148,14444.0,8972
2020-03-06,1.3583999872207642,2020-07-31,147,16655.0,16959
2020-03-09,1.1349999904632568,2020-07-31,144,16125.0,18320
2020-03-10,1.1727999448776243,2020-07-31,143,18661.0,25124
2020-03-11,1.1478999853134155,2020-07-31,142,19086.0,19140
2020-03-12,0.9958000183105468,2020-07-31,141,18009.0,41694
2020-03-13,0.9785000085830688,2020-07-31,140,17942.0,20854
2020-03-16,0.7908999919891357,2020-07-31,137,18813.0,21984
2020-03-17,0.8008000254631042,2020-07-31,136,18376.0,13887
2020-03-18,0.7264000177383423,2020-07-31,135,18208.0,12097
2020-03-19,0.7789000272750854,2020-07-31,134,17899.0,11869
2020-03-20,0.7281000018119812,2020-07-31,133,17667.0,13876
2020-03-23,0.6430000066757202,2020-07-31,130,18158.0,18088
2020-03-24,0.6646000146865845,2020-07-31,129,19247.0,20667
2020-03-25,0.736299991607666,2020-07-31,128,18911.0,15800
2020-03-26,0.7324000000953674,2020-07-31,127,19100.0,13843
2020-03-27,0.754800021648407,2020-07-31,126,18936.0,9508
2020-03-30,0.7681000232696533,2020-07-31,123,19114.0,10208
2020-03-31,0.7631999850273132,2020-07-31,122,19909.0,12228
2020-04-01,0.7297999858856201,2020-07-31,121,21008.0,16946
2020-04-02,0.8220999836921692,2020-07-31,120,21330.0,22112
2020-04-03,0.8489999771118164,2020-07-31,119,20825.0,14303
2020-04-06,0.8564000129699707,2020-07-31,116,21009.0,9332
2020-04-07,0.816100001335144,2020-07-31,115,21941.0,13042
2020-04-08,0.8432999849319458,2020-07-31,114,21385.0,11389
2020-04-09,0.8360999822616577,2020-07-31,113,21250.0,11456
2020-04-13,0.8540999889373779,2020-07-31,109,21672.0,6157
2020-04-14,0.8694999814033508,2020-07-31,108,22802.0,12851
2020-04-15,0.8472999930381775,2020-07-31,107,23389.0,13361
2020-04-16,0.8411999940872192,2020-07-31,106,24019.0,15191
2020-04-17,0.8518999814987183,2020-07-31,105,24868.0,12383
2020-04-20,0.8159000277519226,2020-07-31,102,25537.0,17613
2020-04-21,0.6658999919891357,2020-07-31,101,24617.0,28813
2020-04-22,0.7594000101089478,2020-07-31,100,24423.0,20494
2020-04-23,0.7472000122070312,2020-07-31,99,23396.0,21701
2020-04-24,0.7615000009536743,2020-07-31,98,25166.0,19298
2020-04-27,0.7404999732971191,2020-07-31,95,26098.0,16227
2020-04-28,0.7566999793052673,2020-07-31,94,26341.0,12883
2020-04-29,0.7926999926567078,2020-07-31,93,25149.0,16897
2020-04-30,0.8259999752044678,2020-07-31,92,25669.0,27587
2020-05-01,0.8087000250816345,2020-07-31,91,26075.0,15448
2020-05-04,0.8547000288963318,2020-07-31,88,25851.0,19548
2020-05-05,0.925599992275238,2020-07-31,87,25688.0,21365
2020-05-06,0.8963000178337097,2020-07-31,86,25631.0,22544
2020-05-07,0.9370999932289124,2020-07-31,85,24373.0,26545
2020-05-08,0.9689000248908995,2020-07-31,84,24520.0,18808
2020-05-11,0.9452000260353088,2020-07-31,81,26009.0,21071
2020-05-12,0.9444000124931335,2020-07-31,80,26563.0,19206
2020-05-13,0.8978000283241272,2020-07-31,79,27781.0,32343
2020-05-14,0.948300004005432,2020-07-31,78,29946.0,26128
2020-05-15,0.9894999861717224,2020-07-31,77,32182.0,23589
2020-05-18,1.0475000143051147,2020-07-31,74,33411.0,22499
2020-05-19,1.0565999746322632,2020-07-31,73,34137.0,21028
2020-05-20,1.0618000030517578,2020-07-31,72,36496.0,25224
2020-05-21,1.0705000162124634,2020-07-31,71,38661.0,23031
2020-05-22,1.060099959373474,2020-07-31,70,40395.0,19954
2020-05-26,1.076200008392334,2020-07-31,66,42836.0,26380
2020-05-27,1.0348000526428225,2020-07-31,65,44834.0,32782
2020-05-28,1.0429999828338623,2020-07-31,64,45163.0,32323
2020-05-29,1.09089994430542,2020-07-31,63,45060.0,33315
2020-06-01,1.080899953842163,2020-07-31,60,45727.0,32131
2020-06-02,1.128600001335144,2020-07-31,59,46796.0,36430
2020-06-03,1.133800029754639,2020-07-31,58,50334.0,40593
2020-06-04,1.1621999740600586,2020-07-31,57,52624.0,29072
2020-06-05,1.2266000509262085,2020-07-31,56,56137.0,35009
2020-06-08,1.2069000005722046,2020-07-31,53,60383.0,38667
2020-06-09,1.2237000465393066,2020-07-31,52,64228.0,36746
2020-06-10,1.2244999408721924,2020-07-31,51,70549.0,48411
2020-06-11,1.1353000402450562,2020-07-31,50,77694.0,54505
2020-06-12,1.1367000341415403,2020-07-31,49,78515.0,43858
2020-06-15,1.173200011253357,2020-07-31,46,76875.0,54474
2020-06-16,1.214900016784668,2020-07-31,45,80820.0,52871
2020-06-17,1.2218999862670898,2020-07-31,44,90635.0,57409
2020-06-18,1.2575000524520874,2020-07-31,43,91230.0,64820
2020-06-19,1.2710000276565552,2020-07-31,42,92425.0,62608
2020-06-22,1.2904000282287598,2020-07-31,39,92772.0,41450
2020-06-23,1.29830002784729,2020-07-31,38,94566.0,50325
2020-06-24,1.1992000341415403,2020-07-31,37,97561.0,70986
2020-06-25,1.1971999406814575,2020-07-31,36,100970.0,65706
2020-06-26,1.1569000482559204,2020-07-31,35,101510.0,67862
2020-06-29,1.187800049781799,2020-07-31,32,102252.0,62607
2020-06-30,1.2015000581741333,2020-07-31,31,102586.0,62918
2020-07-01,1.2168999910354614,2020-07-31,30,97402.0,63015
2020-07-02,1.2591999769210815,2020-07-31,29,92954.0,59410
2020-07-06,1.2408000230789185,2020-07-31,25,88742.0,61361
2020-07-07,1.274999976158142,2020-07-31,24,90008.0,64379
2020-07-08,1.2908999919891355,2020-07-31,23,88279.0,65788
2020-07-09,1.250499963760376,2020-07-31,22,81211.0,68163
2020-07-10,1.2831000089645386,2020-07-31,21,76373.0,71160
2020-07-13,1.2733999490737915,2020-07-31,18,71561.0,62685
2020-07-14,1.2474000453948977,2020-07-31,17,67476.0,60946
2020-07-15,1.2645000219345093,2020-07-31,16,64050.0,50031
2020-07-16,1.23389995098114,2020-07-31,15,58187.0,44279
2020-07-17,1.2244999408721924,2020-07-31,14,50864.0,53015
2020-07-20,1.2285000085830688,2020-07-31,11,46498.0,30823
2020-07-21,1.2797000408172607,2020-07-31,10,44008.0,28506
2020-07-22,1.2827999591827393,2020-07-31,9,37997.0,23977
2020-07-23,1.2585999965667725,2020-07-31,8,35875.0,23101
2020-07-24,1.2848000526428225,2020-07-31,7,32250.0,22148
2020-07-27,1.2747000455856323,2020-07-31,4,24877.0,22331
2020-07-28,1.2655999660491943,2020-07-31,3,19050.0,21551
2020-07-29,1.2415000200271606,2020-07-31,2,12614.0,15347
2020-07-30,1.2203999757766724,2020-07-31,1,4825.0,16872
2020-07-31,1.1871000528335571,2020-07-31,0,1002.0,5224
