date,settlement,expiry_date,days_to_expiry,open_interest,total_volume
2015-01-02,1.795699954032898,2015-01-30,28,104259.0,46068
2015-01-05,1.7491999864578247,2015-01-30,25,103350.0,66059
2015-01-06,1.726199984550476,2015-01-30,24,100053.0,73014
2015-01-07,1.6999000310897827,2015-01-30,23,102327.0,75085
2015-01-08,1.7109999656677246,2015-01-30,22,94632.0,67237
2015-01-09,1.7029999494552612,2015-01-30,21,85979.0,70568
2015-01-12,1.654099941253662,2015-01-30,18,77039.0,58402
2015-01-13,1.6330000162124634,2015-01-30,17,70440.0,71067
2015-01-14,1.6552000045776367,2015-01-30,16,64639.0,68967
2015-01-15,1.6232999563217163,2015-01-30,15,59087.0,55561
2015-01-16,1.6655999422073364,2015-01-30,14,53918.0,43056
2015-01-20,1.6266000270843506,2015-01-30,10,43290.0,46058
2015-01-21,1.646399974822998,2015-01-30,9,40285.0,36773
2015-01-22,1.6378999948501587,2015-01-30,8,35820.0,31993
2015-01-23,1.6467000246047974,2015-01-30,7,31686.0,29672
2015-01-26,1.639799952507019,2015-01-30,4,26132.0,37690
2015-01-27,1.6627999544143677,2015-01-30,3,21600.0,23148
2015-01-28,1.6318000555038452,2015-01-30,2,16245.0,29988
2015-01-29,1.618399977684021,2015-01-30,1,6128.0,28639
2015-01-30,1.6863000392913818,2015-01-30,0,2708.0,6904
