date,settlement,expiry_date,days_to_expiry,open_interest,total_volume
2018-02-16,58.58000183105469,2018-09-20,216,90547.0,8483
2018-02-20,59.209999084472656,2018-09-20,212,89821.0,9794
2018-02-21,59.29999923706055,2018-09-20,211,89903.0,7297
2018-02-22,60.16999816894531,2018-09-20,210,90460.0,13173
2018-02-23,61.060001373291016,2018-09-20,209,91315.0,9521
2018-02-26,61.380001068115234,2018-09-20,206,91651.0,7701
2018-02-27,60.63999938964844,2018-09-20,205,92474.0,9223
2018-02-28,59.040000915527344,2018-09-20,204,92746.0,13551
2018-03-01,58.41999816894531,2018-09-20,203,92974.0,12973
2018-03-02,58.869998931884766,2018-09-20,202,92824.0,8310
2018-03-05,60.040000915527344,2018-09-20,199,92270.0,7719
2018-03-06,60.18000030517578,2018-09-20,198,92198.0,6468
2018-03-07,58.970001220703125,2018-09-20,197,92145.0,17136
2018-03-08,58.40999984741211,2018-09-20,196,91546.0,19750
2018-03-09,59.95000076293945,2018-09-20,195,93097.0,19876
2018-03-12,59.630001068115234,2018-09-20,192,92373.0,9690
2018-03-13,59.27000045776367,2018-09-20,191,92429.0,14543
2018-03-14,59.4900016784668,2018-09-20,190,92457.0,7407
2018-03-15,59.619998931884766,2018-09-20,189,92222.0,5753
2018-03-16,60.54999923706055,2018-09-20,188,93739.0,10260
2018-03-19,60.18999862670898,2018-09-20,185,93160.0,5120
2018-03-20,61.290000915527344,2018-09-20,184,94137.0,17018
2018-03-21,62.81999969482422,2018-09-20,183,98950.0,32070
2018-03-22,62.29999923706055,2018-09-20,182,100155.0,19217
2018-03-23,63.560001373291016,2018-09-20,181,100659.0,21315
2018-03-26,63.33000183105469,2018-09-20,178,101482.0,9134
2018-03-27,63.29999923706055,2018-09-20,177,101876.0,18018
2018-03-28,62.540000915527344,2018-09-20,176,101278.0,23763
2018-03-29,62.91999816894531,2018-09-20,175,101466.0,10202
2018-04-02,61.2400016784668,2018-09-20,171,105320.0,18800
2018-04-03,61.77999877929688,2018-09-20,170,105352.0,16327
2018-04-04,61.7400016784668,2018-09-20,169,107178.0,28402
2018-04-05,62.119998931884766,2018-09-20,168,104480.0,30905
2018-04-06,60.869998931884766,2018-09-20,167,108513.0,20518
2018-04-09,62.08000183105469,2018-09-20,164,112072.0,24675
2018-04-10,63.59999847412109,2018-09-20,163,114566.0,33588
2018-04-11,64.7699966430664,2018-09-20,162,115963.0,39556
2018-04-12,64.80000305175781,2018-09-20,161,118845.0,19260
2018-04-13,65.2300033569336,2018-09-20,160,121977.0,20123
2018-04-16,64.3499984741211,2018-09-20,157,124236.0,18928
2018-04-17,64.6500015258789,2018-09-20,156,122871.0,15001
2018-04-18,66.19999694824219,2018-09-20,155,123986.0,41142
2018-04-19,66.26000213623047,2018-09-20,154,126254.0,39878
