date,settlement,expiry_date,days_to_expiry,open_interest,total_volume
2019-04-22,64.13999938964844,2019-11-20,212,215871.0,125667
2019-04-23,64.68000030517578,2019-11-20,211,220061.0,85386
2019-04-24,64.52999877929688,2019-11-20,210,218941.0,59763
2019-04-25,64.20999908447266,2019-11-20,209,219503.0,56617
2019-04-26,62.4900016784668,2019-11-20,208,224486.0,74999
2019-04-29,62.66999816894531,2019-11-20,205,227290.0,68344
2019-04-30,63.06999969482422,2019-11-20,204,222315.0,58130
2019-05-01,62.91999816894531,2019-11-20,203,227619.0,52266
2019-05-02,61.33000183105469,2019-11-20,202,228578.0,67517
2019-05-03,61.380001068115234,2019-11-20,201,230691.0,39339
2019-05-06,61.720001220703125,2019-11-20,198,229740.0,38265
2019-05-07,60.790000915527344,2019-11-20,197,226252.0,69448
2019-05-08,61.54999923706055,2019-11-20,196,227778.0,54122
2019-05-09,61.2400016784668,2019-11-20,195,229938.0,56086
2019-05-10,61.22999954223633,2019-11-20,194,228807.0,48340
2019-05-13,60.790000915527344,2019-11-20,191,233010.0,71426
2019-05-14,61.650001525878906,2019-11-20,190,237599.0,66465
2019-05-15,62.08000183105469,2019-11-20,189,241036.0,66867
2019-05-16,62.720001220703125,2019-11-20,188,245881.0,59038
2019-05-17,62.38999938964844,2019-11-20,187,250490.0,56248
2019-05-20,62.650001525878906,2019-11-20,184,252119.0,45518
2019-05-21,62.619998931884766,2019-11-20,183,254867.0,52805
2019-05-22,60.970001220703125,2019-11-20,182,253873.0,72808
2019-05-23,57.56999969482422,2019-11-20,181,253877.0,93707
2019-05-24,58.34999847412109,2019-11-20,180,249982.0,61871
2019-05-28,59.20000076293945,2019-11-20,176,254036.0,79567
2019-05-29,58.65999984741211,2019-11-20,175,252814.0,127777
2019-05-30,56.52999877929688,2019-11-20,174,250715.0,75225
2019-05-31,53.54999923706055,2019-11-20,173,250354.0,94363
2019-06-03,53.290000915527344,2019-11-20,170,250782.0,75919
2019-06-04,53.560001373291016,2019-11-20,169,252295.0,60169
2019-06-05,51.77999877929688,2019-11-20,168,258288.0,79447
2019-06-06,52.630001068115234,2019-11-20,167,256496.0,73612
2019-06-07,54.09999847412109,2019-11-20,166,257515.0,64753
2019-06-10,53.58000183105469,2019-11-20,163,258423.0,55456
2019-06-11,53.75,2019-11-20,162,252975.0,61819
2019-06-12,51.68999862670898,2019-11-20,161,251234.0,69054
2019-06-13,52.810001373291016,2019-11-20,160,251881.0,85538
2019-06-14,52.97999954223633,2019-11-20,159,253894.0,49291
2019-06-17,52.36000061035156,2019-11-20,156,251606.0,40364
2019-06-18,54.0,2019-11-20,155,252171.0,64378
2019-06-19,53.83000183105469,2019-11-20,154,257162.0,61214
2019-06-20,56.70000076293945,2019-11-20,153,260438.0,130325
2019-06-21,57.040000915527344,2019-11-20,152,268563.0,84871
2019-06-24,57.40999984741211,2019-11-20,149,269069.0,62658
2019-06-25,57.470001220703125,2019-11-20,148,271339.0,65967
2019-06-26,58.90999984741211,2019-11-20,147,274679.0,109048
2019-06-27,58.95000076293945,2019-11-20,146,276236.0,61021
2019-06-28,57.97999954223633,2019-11-20,145,278550.0,53781
2019-07-01,58.59999847412109,2019-11-20,142,278316.0,81809
2019-07-02,56.02999877929688,2019-11-20,141,281944.0,91287
2019-07-03,57.2599983215332,2019-11-20,140,285955.0,60726
2019-07-05,57.34999847412109,2019-11-20,138,284461.0,39874
2019-07-08,57.5099983215332,2019-11-20,135,284635.0,42962
2019-07-09,57.709999084472656,2019-11-20,134,284054.0,59095
2019-07-10,60.13999938964844,2019-11-20,133,284357.0,90141
2019-07-11,59.90999984741211,2019-11-20,132,286171.0,79710
2019-07-12,59.959999084472656,2019-11-20,131,286872.0,56068
2019-07-15,59.33000183105469,2019-11-20,128,293875.0,59270
2019-07-16,57.43000030517578,2019-11-20,127,293158.0,88100
2019-07-17,56.79999923706055,2019-11-20,126,296252.0,109801
2019-07-18,55.36000061035156,2019-11-20,125,299610.0,86325
2019-07-19,55.83000183105469,2019-11-20,124,298291.0,71591
2019-07-22,56.29999923706055,2019-11-20,121,300264.0,55059
2019-07-23,56.84999847412109,2019-11-20,120,298962.0,60205
2019-07-24,56.04999923706055,2019-11-20,119,295315.0,111929
2019-07-25,56.27000045776367,2019-11-20,118,294843.0,61439
2019-07-26,56.43000030517578,2019-11-20,117,291621.0,41832
2019-07-29,56.970001220703125,2019-11-20,114,289796.0,52063
2019-07-30,58.0,2019-11-20,113,285333.0,79153
2019-07-31,58.5,2019-11-20,112,275766.0,88551
2019-08-01,53.95000076293945,2019-11-20,111,276721.0,108856
2019-08-02,55.560001373291016,2019-11-20,110,274458.0,96337
2019-08-05,54.29999923706055,2019-11-20,107,266228.0,130946
2019-08-06,53.41999816894531,2019-11-20,106,262529.0,92959
2019-08-07,50.86000061035156,2019-11-20,105,262197.0,141490
2019-08-08,52.09999847412109,2019-11-20,104,258870.0,126010
2019-08-09,53.77999877929688,2019-11-20,103,260548.0,172619
2019-08-12,54.18999862670898,2019-11-20,100,258549.0,131153
2019-08-13,56.540000915527344,2019-11-20,99,266738.0,128255
2019-08-14,54.65999984741211,2019-11-20,98,266867.0,103300
2019-08-15,53.709999084472656,2019-11-20,97,273267.0,110640
2019-08-16,53.9900016784668,2019-11-20,96,271256.0,71920
2019-08-19,55.209999084472656,2019-11-20,93,270564.0,93378
2019-08-20,55.34000015258789,2019-11-20,92,266271.0,113089
2019-08-21,55.18000030517578,2019-11-20,91,266365.0,133277
2019-08-22,54.869998931884766,2019-11-20,90,271901.0,99066
2019-08-23,53.7400016784668,2019-11-20,89,266333.0,132267
2019-08-26,53.2400016784668,2019-11-20,86,269195.0,79259
2019-08-27,54.459999084472656,2019-11-20,85,268823.0,86097
2019-08-28,55.2599983215332,2019-11-20,84,274365.0,132827
2019-08-29,56.04999923706055,2019-11-20,83,277861.0,146405
2019-08-30,54.560001373291016,2019-11-20,82,281524.0,108657
2019-09-03,53.47999954223633,2019-11-20,78,285651.0,129958
2019-09-04,55.79999923706055,2019-11-20,77,283209.0,110806
2019-09-05,55.880001068115234,2019-11-20,76,282309.0,115926
2019-09-06,56.16999816894531,2019-11-20,75,280105.0,104632
