date,settlement,expiry_date,days_to_expiry,open_interest,total_volume
2018-06-19,63.209999084472656,2019-01-22,217,66459.0,3317
2018-06-20,63.56999969482422,2019-01-22,216,66064.0,14408
2018-06-21,62.81999969482422,2019-01-22,215,64268.0,15614
2018-06-22,65.0999984741211,2019-01-22,214,64540.0,24206
2018-06-25,64.72000122070312,2019-01-22,211,65866.0,14267
2018-06-26,66.29000091552734,2019-01-22,210,65338.0,9084
2018-06-27,67.45999908447266,2019-01-22,209,67426.0,18020
2018-06-28,67.5,2019-01-22,208,68711.0,14993
2018-06-29,68.16999816894531,2019-01-22,207,69158.0,8159
2018-07-02,66.61000061035156,2019-01-22,204,69868.0,10287
2018-07-03,66.37000274658203,2019-01-22,203,69442.0,12908
2018-07-05,66.77999877929688,2019-01-22,201,68871.0,15869
2018-07-06,67.13999938964844,2019-01-22,200,69241.0,9683
2018-07-09,67.80000305175781,2019-01-22,197,69656.0,12901
2018-07-10,68.2300033569336,2019-01-22,196,69838.0,17174
2018-07-11,64.66999816894531,2019-01-22,195,68422.0,20753
2018-07-12,65.94999694824219,2019-01-22,194,71407.0,26827
2018-07-13,66.62000274658203,2019-01-22,193,74654.0,14778
2018-07-16,63.900001525878906,2019-01-22,190,72801.0,13364
2018-07-17,64.12000274658203,2019-01-22,189,72906.0,8214
2018-07-18,64.76000213623047,2019-01-22,188,73142.0,6689
2018-07-19,64.83999633789062,2019-01-22,187,74219.0,10463
2018-07-20,65.16999816894531,2019-01-22,186,73663.0,13943
2018-07-23,65.55000305175781,2019-01-22,183,72672.0,22384
2018-07-24,65.8499984741211,2019-01-22,182,74753.0,12904
2018-07-25,66.61000061035156,2019-01-22,181,75713.0,13356
2018-07-26,67.0199966430664,2019-01-22,180,76727.0,9948
2018-07-27,66.37000274658203,2019-01-22,179,76951.0,11013
2018-07-30,67.37999725341797,2019-01-22,176,77517.0,8349
2018-07-31,66.30999755859375,2019-01-22,175,77724.0,7172
2018-08-01,65.04000091552734,2019-01-22,174,77864.0,14665
2018-08-02,66.01000213623047,2019-01-22,173,79272.0,11792
2018-08-03,65.87000274658203,2019-01-22,172,79058.0,12311
2018-08-06,66.37000274658203,2019-01-22,169,79012.0,13207
2018-08-07,66.95999908447266,2019-01-22,168,79123.0,15653
2018-08-08,64.97000122070312,2019-01-22,167,80243.0,20522
2018-08-09,64.95999908447266,2019-01-22,166,80740.0,11052
2018-08-10,65.63999938964844,2019-01-22,165,80762.0,12265
2018-08-13,65.30999755859375,2019-01-22,162,81420.0,13072
2018-08-14,65.16000366210938,2019-01-22,161,81611.0,15791
2018-08-15,63.540000915527344,2019-01-22,160,83721.0,21875
2018-08-16,63.93000030517578,2019-01-22,159,85549.0,11975
2018-08-17,64.1500015258789,2019-01-22,158,85634.0,6300
2018-08-20,64.2699966430664,2019-01-22,155,85382.0,12756
2018-08-21,64.63999938964844,2019-01-22,154,84748.0,9290
2018-08-22,66.62999725341797,2019-01-22,153,85517.0,12348
2018-08-23,66.68000030517578,2019-01-22,152,85654.0,15565
2018-08-24,67.47000122070312,2019-01-22,151,86416.0,17055
2018-08-27,67.69000244140625,2019-01-22,148,86688.0,11165
2018-08-28,67.4000015258789,2019-01-22,147,86563.0,14452
2018-08-29,68.29000091552734,2019-01-22,146,87384.0,13433
2018-08-30,68.83999633789062,2019-01-22,145,87000.0,13927
2018-08-31,68.45999908447266,2019-01-22,144,86843.0,13892
2018-09-04,68.73999786376953,2019-01-22,140,90167.0,27620
2018-09-05,67.66999816894531,2019-01-22,139,92514.0,19642
2018-09-06,66.80999755859375,2019-01-22,138,92324.0,20483
2018-09-07,66.95999908447266,2019-01-22,137,91957.0,14371
2018-09-10,67.0,2019-01-22,134,95979.0,26731
2018-09-11,68.5,2019-01-22,133,99995.0,35780
2018-09-12,69.6500015258789,2019-01-22,132,95728.0,58554
2018-09-13,68.08999633789062,2019-01-22,131,95080.0,33072
2018-09-14,68.37999725341797,2019-01-22,130,94679.0,22385
2018-09-17,68.31999969482422,2019-01-22,127,95398.0,18135
2018-09-18,69.12000274658203,2019-01-22,126,95969.0,25254
2018-09-19,70.0199966430664,2019-01-22,125,96071.0,20551
2018-09-20,69.66000366210938,2019-01-22,124,95955.0,34735
2018-09-21,69.79000091552734,2019-01-22,123,95000.0,72164
2018-09-24,71.26000213623047,2019-01-22,120,97898.0,32194
2018-09-25,71.69000244140625,2019-01-22,119,102252.0,31836
2018-09-26,71.05999755859375,2019-01-22,118,104521.0,23101
2018-09-27,71.62999725341797,2019-01-22,117,104911.0,13528
2018-09-28,72.69999694824219,2019-01-22,116,108861.0,23026
2018-10-01,74.83000183105469,2019-01-22,113,109888.0,25928
2018-10-02,74.76000213623047,2019-01-22,112,112507.0,20567
2018-10-03,75.95999908447266,2019-01-22,111,113401.0,25276
2018-10-04,74.02999877929688,2019-01-22,110,114418.0,31517
2018-10-05,74.05000305175781,2019-01-22,109,113907.0,33250
2018-10-08,73.9000015258789,2019-01-22,106,113136.0,28194
2018-10-09,74.51000213623047,2019-01-22,105,108752.0,29396
2018-10-10,72.81999969482422,2019-01-22,104,105387.0,39860
2018-10-11,70.5999984741211,2019-01-22,103,106307.0,35876
2018-10-12,70.98999786376953,2019-01-22,102,107861.0,26410
2018-10-15,71.44999694824219,2019-01-22,99,107803.0,26451
2018-10-16,71.63999938964844,2019-01-22,98,107743.0,18735
