date,settlement,expiry_date,days_to_expiry,open_interest,total_volume
2015-04-29,2.029599905014038,2015-11-30,215,38134.0,7830
2015-04-30,2.048500061035156,2015-11-30,214,37733.0,7079
2015-05-01,2.047800064086914,2015-11-30,213,37780.0,10449
2015-05-04,2.049599885940552,2015-11-30,210,37712.0,5323
2015-05-05,2.0801000595092773,2015-11-30,209,37983.0,8838
2015-05-06,2.0817999839782715,2015-11-30,208,38814.0,7808
2015-05-07,2.030100107192993,2015-11-30,207,39596.0,7379
2015-05-08,2.028899908065796,2015-11-30,206,40591.0,8503
2015-05-11,2.020400047302246,2015-11-30,203,40442.0,3901
2015-05-12,2.062999963760376,2015-11-30,202,39665.0,12256
2015-05-13,2.0666000843048096,2015-11-30,201,39903.0,9251
2015-05-14,2.065200090408325,2015-11-30,200,39478.0,8584
2015-05-15,2.064199924468994,2015-11-30,199,39221.0,7213
2015-05-18,2.045399904251098,2015-11-30,196,39241.0,5455
2015-05-19,1.9881000518798828,2015-11-30,195,38804.0,9137
2015-05-20,2.0107998847961426,2015-11-30,194,39479.0,7643
2015-05-21,2.0506999492645264,2015-11-30,193,39423.0,6728
2015-05-22,2.022900104522705,2015-11-30,192,39591.0,4823
2015-05-26,1.9754999876022337,2015-11-30,188,39378.0,7210
2015-05-27,1.928599953651428,2015-11-30,187,40078.0,10289
2015-05-28,1.936900019645691,2015-11-30,186,39502.0,12650
2015-05-29,2.009700059890747,2015-11-30,185,40049.0,14499
2015-06-01,1.989199995994568,2015-11-30,182,40134.0,8786
2015-06-02,2.011399984359741,2015-11-30,181,40530.0,10003
2015-06-03,1.964100003242493,2015-11-30,180,41058.0,11582
2015-06-04,1.914999961853028,2015-11-30,179,42466.0,17192
2015-06-05,1.94350004196167,2015-11-30,178,41903.0,9449
2015-06-08,1.9291000366210933,2015-11-30,175,42039.0,8805
2015-06-09,1.9900000095367432,2015-11-30,174,42907.0,9677
2015-06-10,2.0172998905181885,2015-11-30,173,43318.0,11882
2015-06-11,1.997099995613098,2015-11-30,172,43569.0,11533
2015-06-12,1.9670000076293943,2015-11-30,171,43782.0,7479
2015-06-15,1.9493999481201167,2015-11-30,168,43036.0,7594
2015-06-16,1.957900047302246,2015-11-30,167,42944.0,11890
2015-06-17,1.9764000177383425,2015-11-30,166,42488.0,12914
2015-06-18,1.982100009918213,2015-11-30,165,41636.0,9569
2015-06-19,1.9407999515533447,2015-11-30,164,42745.0,10070
2015-06-22,1.9485000371932983,2015-11-30,161,43749.0,10445
2015-06-23,1.9873000383377075,2015-11-30,160,44657.0,15261
2015-06-24,1.955899953842163,2015-11-30,159,45746.0,18009
2015-06-25,1.937399983406067,2015-11-30,158,45770.0,8651
2015-06-26,1.9387999773025515,2015-11-30,157,45864.0,5090
2015-06-29,1.916100025177002,2015-11-30,154,46725.0,11738
2015-06-30,1.95770001411438,2015-11-30,153,47103.0,14233
2015-07-01,1.9078999757766724,2015-11-30,152,46920.0,10255
2015-07-02,1.9071999788284304,2015-11-30,151,46407.0,9235
