date,settlement,expiry_date,days_to_expiry,open_interest,total_volume
2021-09-24,2.1714000701904297,2022-04-29,217,10242.0,1230
2021-09-27,2.2046000957489014,2022-04-29,214,10396.0,3319
2021-09-28,2.2021000385284424,2022-04-29,213,11067.0,1904
2021-09-29,2.2177999019622803,2022-04-29,212,11586.0,2474
2021-09-30,2.242000102996826,2022-04-29,211,11605.0,4054
2021-10-01,2.2857000827789307,2022-04-29,210,11504.0,3346
2021-10-04,2.337500095367432,2022-04-29,207,11608.0,2624
2021-10-06,2.3340001106262207,2022-04-29,205,11452.0,6514
2021-10-07,2.3512001037597656,2022-04-29,204,11123.0,3453
2021-10-08,2.357899904251098,2022-04-29,203,10390.0,4003
2021-10-11,2.3968000411987305,2022-04-29,200,9845.0,4413
2021-10-12,2.3921000957489014,2022-04-29,199,9427.0,2879
2021-10-13,2.402600049972534,2022-04-29,198,9225.0,2730
2021-10-14,2.4316999912261963,2022-04-29,197,9382.0,1586
2021-10-15,2.4398000240325928,2022-04-29,196,9451.0,3707
2021-10-18,2.422499895095825,2022-04-29,193,10313.0,4440
2021-10-19,2.436199903488159,2022-04-29,192,9915.0,6191
2021-10-20,2.462399959564209,2022-04-29,191,9997.0,4886
2021-10-21,2.421499967575073,2022-04-29,190,9919.0,2021
2021-10-22,2.405100107192993,2022-04-29,189,9977.0,2340
2021-10-25,2.4249000549316406,2022-04-29,186,10142.0,1263
2021-10-26,2.4310998916625977,2022-04-29,185,10177.0,1545
2021-10-27,2.3770999908447266,2022-04-29,184,10051.0,2386
2021-10-28,2.356600046157837,2022-04-29,183,10016.0,4335
2021-10-29,2.344899892807007,2022-04-29,182,10008.0,4731
2021-11-01,2.370199918746948,2022-04-29,179,10513.0,2595
2021-11-02,2.377000093460083,2022-04-29,178,10709.0,3057
2021-11-03,2.312700033187866,2022-04-29,177,11037.0,3423
2021-11-04,2.2883999347686768,2022-04-29,176,11491.0,3718
2021-11-05,2.3392999172210693,2022-04-29,175,11596.0,3134
2021-11-08,2.346199989318848,2022-04-29,172,11341.0,4374
2021-11-09,2.380399942398072,2022-04-29,171,11282.0,3790
2021-11-10,2.327199935913086,2022-04-29,170,11298.0,2993
2021-11-11,2.330899953842163,2022-04-29,169,11235.0,4430
2021-11-12,2.302500009536743,2022-04-29,168,11259.0,4228
2021-11-15,2.3008999824523926,2022-04-29,165,11653.0,8531
2021-11-16,2.3285000324249268,2022-04-29,164,12033.0,3098
2021-11-17,2.275500059127808,2022-04-29,163,11192.0,7355
2021-11-18,2.3010001182556152,2022-04-29,162,11284.0,3925
2021-11-19,2.227299928665161,2022-04-29,161,10898.0,5668
2021-11-22,2.265300035476685,2022-04-29,158,10731.0,3625
2021-11-23,2.322999954223633,2022-04-29,157,10959.0,3809
2021-11-24,2.317699909210205,2022-04-29,156,10890.0,2217
2021-11-26,2.0462000370025635,2022-04-29,154,11848.0,11480
2021-11-29,2.104199886322021,2022-04-29,151,11813.0,5166
2021-11-30,2.012700080871582,2022-04-29,150,12715.0,9138
2021-12-01,2.0218000411987305,2022-04-29,149,14471.0,10097
2021-12-02,2.036099910736084,2022-04-29,148,14885.0,12112
2021-12-03,2.035799980163574,2022-04-29,147,15726.0,6835
2021-12-06,2.108799934387207,2022-04-29,144,14333.0,6571
2021-12-07,2.1684000492095947,2022-04-29,143,13280.0,7463
2021-12-08,2.204200029373169,2022-04-29,142,13806.0,5072
2021-12-09,2.1910998821258545,2022-04-29,141,14339.0,5530
2021-12-10,2.1953001022338867,2022-04-29,140,14758.0,3980
2021-12-13,2.176800012588501,2022-04-29,137,15115.0,3468
2021-12-14,2.1651999950408936,2022-04-29,136,14908.0,6174
2021-12-15,2.1647000312805176,2022-04-29,135,15390.0,6322
2021-12-16,2.20740008354187,2022-04-29,134,15251.0,4132
2021-12-17,2.161600112915039,2022-04-29,133,15221.0,3751
2021-12-20,2.114300012588501,2022-04-29,130,14994.0,7030
2021-12-21,2.191499948501587,2022-04-29,129,15234.0,6557
2021-12-22,2.2334001064300537,2022-04-29,128,15326.0,7960
2021-12-23,2.259500026702881,2022-04-29,127,14532.0,6136
2021-12-27,2.284199953079224,2022-04-29,123,14055.0,3086
2021-12-28,2.301500082015991,2022-04-29,122,14304.0,3617
2021-12-29,2.309200048446656,2022-04-29,121,14734.0,3427
2021-12-30,2.326299905776977,2022-04-29,120,15513.0,5179
2021-12-31,2.268699884414673,2022-04-29,119,15824.0,3487
