date,Open,High,Low,Close,Volume
2015-01-02,25.562705080920907,26.237561639221266,25.49453890752092,26.20347595214844,1668200
2015-01-05,25.56271583429237,25.719500179364488,24.799243449479533,25.071910858154297,2645800
2015-01-06,25.112802392287666,25.480905981514717,24.540197675836563,24.77878189086914,2149300
2015-01-07,25.08553300787481,25.14006802459274,24.199359789190275,24.253894805908203,2063900
2015-01-08,24.49248173783475,25.37865505546531,24.39022987025803,25.01055145263672,3056700
2015-01-09,24.881039608117028,25.01055641240837,24.103933581621902,24.342517852783203,2470900
2015-01-12,24.1175553554403,24.1175553554403,23.16321354428319,23.319997787475582,2922700
2015-01-13,23.456337557801906,23.681290605701832,21.943024618468627,22.174793243408203,4203100
2015-01-14,21.949841281960133,22.00437369563442,20.80463199070151,21.418136596679688,5976800
2015-01-15,21.62263889426312,21.663540157059973,20.55241388795314,20.57968139648437,5610100
2015-01-16,20.791001285048303,21.322706048274053,20.695567596848743,21.02276992797852,5206500
2015-01-20,21.0636730110274,22.011198356215186,20.859171848858725,21.827146530151367,5777800
2015-01-21,21.902127095792597,22.092994467313247,21.63627407088154,21.81350898742676,4890700
2015-01-22,22.031641083487308,22.53607955920207,21.69762192537466,22.45427703857422,4592900
2015-01-23,22.58379551537418,23.279101311361387,22.2906763288196,23.122314453125,3514600
2015-01-26,23.10868102152792,23.59948307588817,23.074595342437547,23.388166427612305,2324700
2015-01-27,23.2791071301699,23.60630948059101,23.217756526942622,23.469974517822266,1774700
2015-01-28,23.524504859136044,23.865340935683424,23.16321945011515,23.599489212036133,2981000
2015-01-29,23.953963094829632,24.13801491933716,23.292740162381115,23.878978729248047,3148000
2015-01-30,23.640390447756804,24.635631165939557,23.476787987054827,24.48566246032715,4634400
2015-02-02,24.6833462309926,25.324119672192666,24.635629391801874,25.26958465576172,4264200
2015-02-03,25.494543961303677,25.80129440278359,25.146889647078854,25.7263126373291,3249200
2015-02-04,25.4536393163346,26.053511563101097,25.221870671018426,25.91035842895508,3245000
2015-02-05,26.18984595277184,26.380715946331872,25.7399423828506,26.23074722290039,1824400
2015-02-06,26.38753850749782,26.537507270615897,25.95808675918061,26.26483726501465,2848700
2015-02-09,26.31936836242676,26.557952631296484,25.95126469013618,26.31936836242676,2356800
2015-02-10,26.319361776235358,27.02830142686156,26.135309986147423,26.932865142822266,2264500
2015-02-11,26.632932634952084,26.83061819695984,26.401163983033044,26.64656639099121,2019100
2015-02-12,26.89196613662832,27.648622619465524,26.66701308481279,27.594087600708008,2595400
2015-02-13,27.63499498830584,28.493900921075745,27.63499498830584,28.487085342407227,3138500
2015-02-17,28.487089346701605,28.725673639237293,28.05081944013705,28.40528678894043,2857400
2015-02-18,28.33711779597401,28.63023709810352,28.14625038077284,28.53480339050293,2235700
2015-02-19,28.22123048460996,28.303030421561893,27.546373853730422,28.06444358825684,4588300
2015-02-20,28.125797409015977,28.4666335524137,27.641810709480826,28.023548126220703,3548000
2015-02-23,27.866759221976736,28.67794817350656,27.859941044022797,28.54843139648437,3580400
2015-02-24,28.45981637634036,28.45981637634036,27.778144127805252,27.82586097717285,5627100
2015-02-25,27.941741988710028,28.896081418541574,27.437303464088213,28.800647735595703,4896900
2015-02-26,29.08695283415253,30.388949291074507,29.00515289457763,30.27306365966797,6037000
2015-02-27,30.34804266480839,30.7093280511744,29.78225356503932,29.986757278442383,3945000
2015-03-02,29.761799100666156,29.829965259795024,27.894016696291036,28.04398536682129,6046200
2015-03-03,28.296210258344736,28.671132027185116,28.18714281660197,28.527978897094727,3374000
2015-03-04,28.296203246077475,28.32347074984906,27.47138075977916,27.566814422607425,3098100
2015-03-05,27.97582603648027,28.41209580229025,27.805407996687443,28.13261032104492,3095400
2015-03-06,27.953992397288477,28.68221238574142,27.225775029529117,27.30821418762207,2973100
2015-03-09,27.431872382657364,28.208182045965472,26.84105277805261,26.861661911010746,4188500
2015-03-10,26.64182189803543,26.779222229995955,25.817425147659,26.14718437194824,4142700
2015-03-11,26.14718949676679,26.751746882776267,25.927349970819,26.703657150268555,3634000
2015-03-12,26.964714807352312,27.23951549697857,26.31206513501016,26.34641456604004,2564700
2015-03-13,26.28458657142872,26.930367455705216,26.15405767515916,26.87540626525879,4050100
2015-03-16,26.545639078848744,27.569268670159104,26.20901106004713,27.50743865966797,2927200
2015-03-17,27.32195334358775,27.48683165289116,26.717393427857147,27.452482223510746,2064400
2015-03-18,27.479958636697056,28.77151742641588,27.356298613176477,28.599767684936523,3067100
2015-03-19,28.283748076848536,28.35931838750816,27.912770601954524,28.11886978149414,2307900
2015-03-20,28.187570030203226,28.45549923894107,27.86468226052362,28.02269172668457,7842600
2015-03-23,28.2562673198726,28.613507085480503,28.249395862839812,28.27687644958496,2257300
2015-03-24,28.19443945624803,28.476108940094413,27.89215822042729,28.29061889648437,1787500
2015-03-25,28.55855988506704,28.908930985764048,28.36620092511999,28.407419204711918,3570900
2015-03-26,28.66159704805684,28.737167351908425,27.71353776275224,27.844066619873047,2773300
2015-03-27,27.953989650919585,28.05704055393163,27.02654200658452,27.163942337036133,2125500
2015-03-30,27.39065659832605,28.132616971350416,27.37691630022998,28.008956909179688,3177400
2015-03-31,27.56926780418518,28.07077670877468,27.56239634729477,27.665447235107425,2272800
2015-04-01,27.665452981194804,28.13261256043965,27.637972389311344,27.73415184020996,2412000
2015-04-02,27.624230669189743,27.768499838099807,25.563233556668767,26.002912521362305,4571200
2015-04-06,26.181533998104765,26.456332043414204,25.370874916159167,26.051002502441406,4008500
2015-04-07,26.140309377079745,26.29831882021236,25.556361321124733,25.783069610595703,2893800
2015-04-08,25.89987176908793,26.35329116085609,25.31592084499489,25.4395809173584,2713700
2015-04-09,25.38461969949576,25.65254895483669,25.178520473902264,25.32965850830078,2189900
2015-04-10,25.50140909644861,25.741860384397967,25.41896992777445,25.721248626708984,2224300
2015-04-13,25.542621935889468,25.81742257239945,24.65639263487251,24.77318382263184,3531400
2015-04-14,24.94493671171121,25.460186004638672,24.780055784869315,25.460186004638672,2569100
2015-04-15,25.61133219549142,26.04414247358548,25.57698275579697,25.872392654418945,4239400
2015-04-16,25.79681358983949,26.298322577705267,25.700634142946523,26.051002502441406,3004300
2015-04-17,25.913604790133373,26.09909484658127,25.645675582161985,26.051002502441406,2511600
2015-04-20,26.133439297298864,26.44945816852797,26.057868997506496,26.12656784057617,2072700
